opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Andreikin,D",chess.com INT,0.0,"Queen's Gambit Declined: Exchange Variation, Positional Variation",1. d4 d5 2. c4 e6 3. Nc3 Nf6 4. cxd5 exd5 5. Bg5 c6 6. e3 Bf5 7. Qf3 Bg6 8. Bxf6 Qxf6 9. Qxf6 gxf6 10. Nf3 Nd7 11. Nh4 Bd6 12. g3 O-O-O 13. Kd2 Kc7 14. Bd3 b5 15. Rhc1 Kb7 16. a4 a6 17. Ke2 Nb6 18. b3 Bb4 19. Ra2 Nc8 20. Rac2 Ne7 21. Nd1 Ba3 22. Ra1 Bb4 23. axb5 axb5 24. Rca2 Ra8 25. Rxa8 Rxa8 26. Rxa8 Kxa8 27. f3 Kb7 28. Nf2 Kb6 29. Ng4 Ng8 30. f4 Ka5 31. Nf2 Ne7 32. f5 Bh5+ 33. g4 Bd6 34. gxh5 Bxh2 35. Ng4 Bg3 36. Nf3 Ng8 37. e4,d4,d5,c4,e6,Nc3,Nf6,cxd5,exd5,Bg5,c6,e3,Bf5,Qf3,Bg6,Bxf6,Qxf6,Qxf6,gxf6,Nf3,Nd7
"Piorun,K",chess.com INT,1.0,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,1. e4 c5 2. Nf3 Nc6 3. Bb5 e6 4. O-O Nge7 5. d4 cxd4 6. Nxd4 Ng6 7. Be3 a6 8. Be2 Qc7 9. Nc3 Nf4 10. Bf3 Bb4 11. Nce2 Nxe2+ 12. Bxe2 O-O 13. c4 b6 14. Rc1 Bb7 15. Nb3 d6 16. Na1 Bc5 17. Nc2 a5 18. Qd2 Nb4 19. Nd4 Nxa2 20. Ra1 Nb4 21. Nb5 Qe7 22. Bxc5 dxc5 23. Qd6 Qxd6 24. Nxd6 Bc6 25. e5 Nc2 26. Rad1 Nd4 27. Bd3 a4 28. f4 g6 29. Rd2 Rfd8 30. h4 f5 31. Kf2 Kg7 32. Rh1 a3 33. bxa3 Rxa3 34. Rb1 Rb8 35. Bf1 Be4 36. Rbb2 Kh6 37. Ra2 Rba8 38. Rxa3 Rxa3 39. Rb2 Kh5 40. Rxb6 Kg4 41. Rb2 Kxf4 42. Nb5 Rb3 43. Rd2 Kxe5 44. Ra2 f4 45. Ra7 Rb2+ 46. Kg1 f3 47. Nxd4 fxg2 48. Bd3 cxd4 49. Bxe4 Kxe4 50. Rxh7 d3,e4,c5,Nf3,Nc6,Bb5,e6,O-O,Nge7,d4,cxd4,Nxd4,Ng6,Be3,a6,Be2,Qc7,Nc3,Nf4,Bf3,Bb4
"Dreev,A",chess.com INT,1.0,"Nimzo-Indian Defense: Classical Variation, Noa Variation",1. d4 e6 2. c4 Nf6 3. Nc3 Bb4 4. Qc2 d5 5. a3 Bxc3+ 6. Qxc3 O-O 7. Nf3 b6 8. Bg5 dxc4 9. Qxc4 Ba6 10. Qa4 h6 11. Bh4 Qd7 12. Qxd7 Nbxd7 13. Bxf6 Nxf6 14. e3 Bxf1 15. Rxf1 c5 16. Ke2 Rfc8 17. Rfc1 c4 18. Nd2 b5 19. b3 c3 20. Nf3 a5 21. Ne5 Rc7 22. Nd3 Nd7 23. Ra2 Rb8 24. b4 axb4 25. axb4 Rc4 26. Ra3 Rbc8 27. Nc5 Nf6 28. Raxc3 Rxb4 29. Nd3 Rxc3 30. Rxc3 Ra4 31. Rc8+ Kh7 32. Ne5 Ra7 33. Rb8 Ne4 34. f3 Ra2+ 35. Kf1 Ra1+ 36. Ke2 Ra2+ 37. Kf1 Nd2+ 38. Kg1 Nc4 39. Nxc4 bxc4 40. Rc8 Rc2 41. h4 Kg6 42. Kh1 c3 43. Kh2 f5 44. Rc7 Kf6 45. h5 Rc1 46. Kg3 c2 47. Kf4 Rh1 48. Rxc2 Rxh5 49. Rc6 g5+ 50. Kg3 Ke7 51. Rc1 Rh4 52. Kf2 h5 53. Ra1 f4 54. e4 g4 55. Kg1 gxf3 56. gxf3 Rh3 57. Kg2 Rg3+ 58. Kf2 h4 59. Rh1 h3 60. Rg1 h2 61. Rh1 Rh3 62. Kg2 Rg3+ 63. Kf2 Rg8 64. Rxh2 Rd8 65. Rh4 Rxd4 66. Rxf4 Rd2+ 67. Kg3 Ra2 68. Rg4 Ra1 69. Kf4 Kf6 70. Rg5 Rh1 71. Rc5 Rh4+ 72. Ke3 Rh8 73. f4 Rh3+ 74. Kd4 Rh1 75. f5 Rd1+ 76. Ke3 exf5 77. Rxf5+ Ke6 78. Rd5 Re1+ 79. Kd4 Ra1 80. Re5+ Kd6 81. Rd5+ Kc6 82. Rc5+ Kb6 83. Rd5 Kc7 84. Ke5 Ra6 85. Kf5 Kc6 86. Rd3 Ra1 87. e5 Rf1+ 88. Ke6 Kc7 89. Ke7 Re1 90. e6 Kc6 91. Kf7 Rf1+ 92. Ke8 Ra1 93. e7 Kc7 94. Rd4 Rf1 95. Rc4+ Kb7 96. Kd7 Rd1+ 97. Ke6 Re1+ 98. Kd6 Kb6 99. Rc6+ Kb7 100. Rc5 Kb6 101. Re5 Rd1+ 102. Ke6 Rh1 103. e8=Q Rh6+ 104. Kd5 Rh1 105. Re6+ Ka5,d4,e6,c4,Nf6,Nc3,Bb4,Qc2,d5,a3,Bxc3+,Qxc3,O-O,Nf3,b6,Bg5,dxc4,Qxc4,Ba6,Qa4,h6
"Kovalev,Vl",chess.com INT,0.5,"Sicilian Defense: Moscow Variation, Sokolsky Variation",1. e4 c5 2. Nf3 d6 3. Bb5+ Bd7 4. Bxd7+ Qxd7 5. c4 Nf6 6. Nc3 g6 7. d4 cxd4 8. Nxd4 Bg7 9. f3 Nc6 10. Be3 O-O 11. Rc1 a6 12. O-O Rac8 13. b3 Rfd8 14. Na4 Qc7 15. Nxc6 Qxc6 16. Nb6 Rb8 17. Qe2 e6 18. Qf2 Nd7 19. Nxd7 Rxd7 20. Bb6 Qc8 21. Rfd1 Qe8 22. Bd4 Rc8 23. Bxg7 Kxg7 24. Qd4+ e5 25. Qe3 b5 26. cxb5 axb5 27. Qb6 Rxc1 28. Rxc1 d5 29. exd5 Rxd5 30. Qe3 Qa8 31. Rc2 Qa3 32. h3 Qd6 33. Re2 b4 34. Qe4 f5 35. Qe3 Rd1+ 36. Kf2 Kf6 37. Qh6 e4 38. fxe4 Qd4+ 39. Qe3 fxe4 40. Qxd4+ Rxd4 41. Rc2 Ke5 42. Rc5+ Rd5 43. Rc4 Rd2+ 44. Ke3 Rxg2 45. Rxe4+ Kf6 46. Rxb4 Rxa2 47. Kf3,e4,c5,Nf3,d6,Bb5+,Bd7,Bxd7+,Qxd7,c4,Nf6,Nc3,g6,d4,cxd4,Nxd4,Bg7,f3,Nc6,Be3,O-O
"Caruana,F",chess.com INT,0.0,"Sicilian Defense: Delayed Alapin Variation, with e6",1. e4 c5 2. Nf3 e6 3. c3 Nf6 4. e5 Nd5 5. d4 cxd4 6. cxd4 d6 7. Bc4 Be7 8. O-O O-O 9. Qe2 b6 10. Bxd5 exd5 11. Re1 Ba6 12. Qc2 dxe5 13. Nxe5 f6 14. Nf3 Qd7 15. Nc3 Nc6 16. Qa4 Bb7 17. Bf4 Rfe8 18. h3 Bf8 19. a3 Qf7 20. Bg3 Na5 21. Nd2 Bc6 22. Qc2 Rxe1+ 23. Rxe1 Re8 24. Rxe8 Qxe8 25. b4 Nb7 26. Nf1 Qe1 27. Qb3 Qe6 28. Ne3 Nd6 29. b5 Be8 30. a4 Bf7 31. Qxd5 Qxd5 32. Ncxd5 Nf5 33. Nxf6+ gxf6 34. Nxf5 Bb3 35. Bb8 Kf7 36. Bxa7 Ke6 37. g4 Bxa4 38. Bxb6 Bxb5 39. Bc5 Bxc5 40. dxc5 Kd5 41. c6 Bxc6 42. Ne7+ Kd6 43. Nxc6 Kxc6 44. Kg2 Kd5 45. Kf3 Ke5 46. Ke3 h6 47. h4,e4,c5,Nf3,e6,c3,Nf6,e5,Nd5,d4,cxd4,cxd4,d6,Bc4,Be7,O-O,O-O,Qe2,b6,Bxd5,exd5
"Srimanarayana,A",Kanpur IND,1.0,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. c4 Nf6 6. Nc3 Bb4 7. Nxc6 bxc6 8. Bd3 e5 9. O-O O-O 10. Be3 d6 11. h3 Be6 12. Rc1 Nd7 13. a3 Bc5 14. Qe2 a5 15. Na4 Rb8 16. Nxc5 Nxc5 17. Bxc5 dxc5 18. Rc3 Qg5 19. Bb1 Rfd8 20. Re3 Rd4 21. b3 Qd8 22. a4 Rd2 23. Qf3 g6 24. Kh2 Qh4 25. Rd3 Rb2 26. Kg1 Kg7 27. Rc1 Qg5 28. Rcd1 Qf4 29. Qxf4 exf4 30. e5 Bf5 31. Rd6 Rxb1 32. Rxb1 Bxb1 33. Rxc6 Rxb3 34. Rxc5 Bd3 35. Rc7 Bf5 36. Rc5 Rb4 37. Rxa5 Rxc4 38. Kf1 Bc2 39. Ke2 Rxa4 40. Rc5 Be4 41. f3 Bf5 42. Kf2 g5 43. Rb5 Be6 44. Kg1 Kg6 45. Kh2 Kf5 46. Kg1 h5 47. Rb8 g4 48. hxg4+ hxg4 49. Rb1 gxf3 50. gxf3 Ra3 51. Rf1 Bd5 52. Kg2 Rxf3,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,c4,Nf6,Nc3,Bb4,Nxc6,bxc6,Bd3,e5,O-O,O-O,Be3,d6
"Das,Say",Kanpur IND,1.0,"Ruy Lopez: Morphy Defense, Schliemann Defense Deferred",1. e4 e5 2. Nf3 Nc6 3. Bb5 a6 4. Ba4 f5 5. d4 exd4 6. e5 b5 7. Bb3 Bb7 8. O-O Na5 9. Nxd4 c5 10. Bxg8 cxd4 11. Bb3 Qb6 12. c3 Bc5 13. cxd4 Bxd4 14. Nd2 Nxb3 15. Qxb3 Qe6 16. Re1 Rc8 17. Qxe6+ dxe6 18. Nb3 Bb6 19. Be3 Bxe3 20. Rxe3 Ke7 21. Nd4 Rhd8 22. Rd3 Rd5 23. f4 Rdc5 24. Rad1 Be4 25. R3d2 g5 26. Ne2 Rd5 27. fxg5 Rc2 28. Nd4 Rxd2 29. Rxd2 Rxe5 30. Kf2 Rc5 31. Ne2 e5 32. g3 b4 33. Ke3 Bd5 34. Nc1 Kd6 35. Ne2 a5 36. b3 Ke6 37. Rb2 Bc6 38. Rb1 Bb5 39. Rd1 Rc2 40. Rd2 Rc8 41. Kf2 Ra8 42. Rc2 a4 43. bxa4 Rxa4 44. Nc1 Ra3 45. Rb2 Bc4 46. Nb3 e4 47. Ke3 Ke5 48. h4 Bf7 49. Ke2 f4 50. gxf4+ Kxf4 51. Ke1 Bh5 52. Nc5 Rc3 53. Ne6+ Ke3 54. Kf1 Bg4 55. Ng7 Rc1+ 56. Kg2 Kf4 57. Rxb4 Rc2+ 58. Kf1 Kf3 59. Kg1 e3 60. Rb3 Rc1+ 61. Kh2 Kf2,e4,e5,Nf3,Nc6,Bb5,a6,Ba4,f5,d4,exd4,e5,b5,Bb3,Bb7,O-O,Na5,Nxd4,c5,Bxg8,cxd4
"Gukesh,D",Kanpur IND,0.5,Semi-Slav Defense: Botvinnik Variation,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. Nc3 c6 5. Bg5 dxc4 6. e4 b5 7. e5 h6 8. Bh4 g5 9. Nxg5 hxg5 10. Bxg5 Be7 11. exf6 Bxf6 12. Bxf6 Qxf6 13. g3 Bb7 14. Bg2 Na6 15. Ne4 Qe7 16. O-O O-O-O 17. a4 f5 18. axb5 cxb5 19. Rxa6 Bxa6 20. Nc5 Qxc5 21. dxc5 Rxd1 22. Rxd1 b4 23. Ra1 b3 24. Bf1 Rd8 25. h4 Bb5 26. h5 a5 27. Rxa5 c3 28. bxc3 Bxf1 29. Ra8+ Kc7 30. Rxd8 Kxd8 31. h6 b2 32. h7 b1=Q 33. h8=Q+ Kc7 34. Qe5+ Kb7 35. c6+ Kxc6 36. Qxe6+ Kb5 37. Qd5+ Ka4 38. Kh2 Be2 39. Qa8+ Kb3 40. Qb7+ Kc2 41. Qxb1+ Kxb1 42. Kh3 Kc2 43. Kh4 Kd3 44. Kg5 Ke4 45. c4 Bxc4 46. f3+ Ke5,d4,Nf6,c4,e6,Nf3,d5,Nc3,c6,Bg5,dxc4,e4,b5,e5,h6,Bh4,g5,Nxg5,hxg5,Bxg5,Be7
"Aryan,C",Kanpur IND,0.5,Queen's Gambit Declined: Exchange Variation,1. c4 e6 2. Nc3 d5 3. d4 Nf6 4. cxd5 Nxd5 5. e4 Nxc3 6. bxc3 c5 7. Rb1 Be7 8. Nf3 O-O 9. Bc4 a6 10. a4 Qc7 11. Qe2 cxd4 12. cxd4 Bd7 13. O-O Rc8 14. Bb3 b5 15. Qd1 bxa4 16. Bxa4 Bxa4 17. Qxa4 Qc6 18. Qxc6 Nxc6 19. Bf4 g5 20. Be3 g4 21. Nd2 Nb4 22. Nb3 a5 23. Nc5 Bxc5 24. dxc5 Nc2 25. Rfc1 Nxe3 26. fxe3 a4 27. Kf2 Kg7 28. Kg3 h5 29. h3 gxh3 30. Kxh3 Ra5 31. c6 Ra6 32. Ra1 Rcxc6 33. Rxc6 Rxc6 34. Rxa4 Rc3 35. g4 Rxe3+ 36. Kh4 hxg4 37. Kxg4 Kf6 38. Kf4 Re1 39. Ra5 e5+ 40. Kf3 Rb1 41. Rc5 Rb6 42. Ra5 Ke6 43. Rc5 f6 44. Rc7 Rd6 45. Ra7 Rd3+ 46. Kf2 Rd7 47. Ra6+ Kf7 48. Rb6 Kg6 49. Ra6 Kg5 50. Rb6 Rh7 51. Ra6 Rh4 52. Kf3 Rf4+ 53. Ke3 Kg4 54. Rb6,c4,e6,Nc3,d5,d4,Nf6,cxd5,Nxd5,e4,Nxc3,bxc3,c5,Rb1,Be7,Nf3,O-O,Bc4,a6,a4,Qc7
"Pranav,V",Kanpur IND,1.0,Sicilian Defense: Nyezhmetdinov-Rossolimo Attack,1. e4 c5 2. Nf3 Nc6 3. Bb5 e6 4. Bxc6 bxc6 5. O-O Ne7 6. d3 Ng6 7. Ng5 f6 8. Nh3 Be7 9. f4 O-O 10. c4 d5 11. Be3 a5 12. Qc2 Qd6 13. Na3 Bd7 14. Rae1 f5 15. e5 Qc7 16. Kh1 Rfb8 17. Ng1 Nf8 18. h3 Be8 19. Qf2 Nd7 20. Re2 Rb7 21. Rc2 d4 22. Bc1 Nb8 23. Nb1 Na6 24. a3 Nb8 25. Qf3 Nd7 26. Re2 Rab8 27. g4 h6 28. Rg2 Bg6 29. Nd2 Kf7 30. Ne2 Rg8 31. Rfg1 fxg4 32. hxg4 Ke8 33. Qh3 Rf8 34. Rf1 Bh7 35. Rf3 Kd8 36. Ng3 Rh8 37. Nde4 Rb3 38. Re2 Kc8 39. f5 Nxe5 40. Bf4 Nxf3 41. Bxc7 Kxc7 42. Nf1 Rxd3 43. Qg3+ Kb6 44. Nfd2 h5 45. gxh5 exf5 46. Nxf3 fxe4 47. Qxg7 Bd6 48. Ng5 Rg8 49. Qf6 Rd1+ 50. Kg2 d3 51. Re3 Bc7 52. b4 d2 53. bxa5+ Ka7 54. Qe7 Rg1+ 55. Kf2 Rf1+ 56. Kg2 Rxg5+ 57. Qxg5 d1=Q 58. Qxc5+ Kb8 59. Rb3+ Qxb3 60. Qxc6 Qf3#,e4,c5,Nf3,Nc6,Bb5,e6,Bxc6,bxc6,O-O,Ne7,d3,Ng6,Ng5,f6,Nh3,Be7,f4,O-O,c4,d5
"Sethuraman,S",Kanpur IND,0.5,"English Opening: Symmetrical Variation, Anti-Benoni Variation, Spielmann Defense",1. c4 c5 2. Nf3 Nc6 3. Nc3 Nf6 4. d4 cxd4 5. Nxd4 e6 6. a3 Be7 7. g3 Qb6 8. Nf3 O-O 9. Be3 Qd8 10. Bg2 d5 11. cxd5 Nxd5 12. Nxd5 exd5 13. O-O Bf6 14. Nd4 Bg4 15. Nxc6 bxc6 16. h3 Bh5 17. Rc1 Bxb2 18. Rxc6 d4 19. Bc1 Rb8 20. Rc5 Bxc1 21. Rxh5 Bg5 22. h4 Bf6 23. Qd3 g6 24. Rc5 Rc8 25. Rfc1 Rxc5 26. Rxc5 Qe7 27. Qc4 Rd8 28. Bd5 Kg7 29. a4 Rd7 30. Kg2 h5 31. a5 Qd6 32. Bf3 Qe7 33. a6 d3 34. exd3 Bd4 35. Rc6 Qe1 36. Qc2 Qe5 37. Qe2 Qxe2 38. Bxe2 Re7 39. Bf3 Re6 40. Rxe6 fxe6 41. Be4 Kf6 42. Kf3 Bb6,c4,c5,Nf3,Nc6,Nc3,Nf6,d4,cxd4,Nxd4,e6,a3,Be7,g3,Qb6,Nf3,O-O,Be3,Qd8,Bg2,d5
"Kosteniuk,A",chess.com INT,0.0,"French Defense: Advance Variation, Paulsen Attack",1. e4 e6 2. d4 d5 3. e5 c5 4. c3 Nc6 5. Nf3 Qb6 6. Be2 cxd4 7. cxd4 Nh6 8. Bxh6 gxh6 9. O-O Qxb2 10. Nbd2 Bg7 11. Rb1 Qxa2 12. Re1 O-O 13. Nf1 a5 14. Ng3 a4 15. Nh5 Ne7 16. Bd3 Ng6 17. Qc1 Bd7 18. Re2 Qxb1 19. Bxb1 Rfc8 20. Qe3 Bc6 21. Nf6+ Kh8 22. h4 b5 23. h5 Nf8 24. g4 b4 25. g5 Bb5 26. gxh6 Bxf6 27. exf6 Nd7 28. Ng5 Rg8 29. Kh2 Rxg5 30. Qxg5 Rg8 31. Qd2 Bxe2 32. Qxe2 b3 33. f3 Rg5 34. f4 Rg8 35. f5 exf5 36. Qe7 Nf8 37. Bxf5 b2 38. Bb1 a3 39. Qxf7 a2 40. Bxa2 Ne6 41. Qxe6 b1=Q 42. Qxg8+,e4,e6,d4,d5,e5,c5,c3,Nc6,Nf3,Qb6,Be2,cxd4,cxd4,Nh6,Bxh6,gxh6,O-O,Qxb2,Nbd2,Bg7
"Oparin,G",chess.com INT,0.0,Indian Defense: Wade-Tartakower Defense,1. Nf3 d6 2. d4 Nf6 3. g3 g6 4. Bg2 Bg7 5. c4 O-O 6. Nc3 c6 7. O-O Nbd7 8. e4 e5 9. Qc2 Re8 10. Rd1 exd4 11. Nxd4 Nc5 12. Bg5 h6 13. Bf4 Ng4 14. h3 Ne5 15. b4 Ne6 16. Nxe6 Bxe6 17. c5 g5 18. Be3 Nc4 19. Bd4 Bxd4 20. Rxd4 Qf6 21. Rad1 a5 22. cxd6 axb4 23. e5 Qxe5 24. Ne4 b5 25. d7 Red8 26. Nd6 Nxd6 27. Rxd6 Rxa2 28. Qxc6 b3 29. Qb6 Rxd7 30. Rxd7 Bxd7 31. Rxd7 b2 32. Qd8+ Kg7 33. Rxf7+ Kxf7 34. Bd5+ Kg6 35. Qg8+,Nf3,d6,d4,Nf6,g3,g6,Bg2,Bg7,c4,O-O,Nc3,c6,O-O,Nbd7,e4,e5,Qc2,Re8,Rd1,exd4
"Shuvalov,E",chess.com INT,1.0,Old Indian Defense: Tartakower-Indian,1. Nf3 d6 2. d4 Nf6 3. c4 Bg4 4. Nc3 Nbd7 5. h3 Bxf3 6. exf3 e6 7. Be3 d5 8. c5 c6 9. b4 g6 10. f4 Bg7 11. Be2 h5 12. a3 Ne4 13. Qc2 f5 14. Nb1 a5 15. Qb2 O-O 16. Nd2 b6 17. cxb6 Qxb6 18. O-O c5 19. dxc5 Bxb2 20. cxb6 Bxa1 21. Rxa1 axb4 22. a4 Nxd2 23. a5 Nb3 24. a6 Nxa1 25. b7 Rab8 26. Bb5 b3 27. Bd4 Nc2 28. Bb2 Nc5 29. a7 Rxb7 30. Bc6 Rxa7,Nf3,d6,d4,Nf6,c4,Bg4,Nc3,Nbd7,h3,Bxf3,exf3,e6,Be3,d5,c5,c6,b4,g6,f4,Bg7
"Alavi,S",chess.com INT,1.0,"French Defense: Tarrasch Variation, Closed Variation",1. e4 e6 2. d4 d5 3. Nd2 Nf6 4. e5 Ne4 5. Bd3 Nxd2 6. Bxd2 c5 7. c3 Nc6 8. Nf3 Qb6 9. O-O c4 10. Bc2 Qxb2 11. Rc1 h6 12. a4 Qb6 13. h4 Bd7 14. h5 O-O-O 15. Rb1 Qc7 16. Re1 Be7 17. Bf4 Na5 18. Nd2 Bc6 19. Qg4 Rdg8 20. Bh2 Qd7 21. f4 Bxa4 22. Bxa4 Qxa4 23. Ra1 Qc2 24. Rxa5 Qxd2 25. Bg3 Qxc3 26. Rxd5 Rd8 27. Rxd8+ Rxd8 28. Qxg7 Qxd4+ 29. Kh2 c3 30. Qxf7 Qd7 31. f5 Bg5 32. fxe6 Qe7 33. Re2 Rd2 34. Re4 b5 35. Rf4 c2 36. Rf1 Rd1 37. Qf3 Rxf1 38. Qa8+ Kc7 39. Qxa7+ Kc6 40. Qa8+ Kc5 41. Qa3+ Kc4 42. Qa2+ Kc3,e4,e6,d4,d5,Nd2,Nf6,e5,Ne4,Bd3,Nxd2,Bxd2,c5,c3,Nc6,Nf3,Qb6,O-O,c4,Bc2,Qxb2
"Nakamura,Hi",chess.com INT,0.0,Zukertort Opening: Sicilian Invitation,1. Nf3 c5 2. b3 Nc6 3. Bb2 d6 4. d4 cxd4 5. Nxd4 Nf6 6. Nxc6 bxc6 7. g3 Qa5+ 8. Nd2 Qd5 9. e4 Qc5 10. Bg2 Bg4 11. f3 Qe3+ 12. Qe2 Qxe2+ 13. Kxe2 Bd7 14. c4 c5 15. f4 Bc6 16. Rhg1 Nd7 17. e5 Bxg2 18. Rxg2 dxe5 19. fxe5 e6 20. Ne4 Be7 21. Rd1 Rd8 22. Ke3 Nb8 23. Rgd2 Rxd2 24. Rxd2 O-O 25. Ba3 Rc8 26. Bxc5 Rxc5 27. Nxc5 Bxc5+ 28. Ke4 Be7 29. b4 f5+ 30. exf6 gxf6 31. c5 Kf7 32. b5 f5+ 33. Kf3 Ke8 34. c6 Bd8 35. a4 Ke7 36. Kf4 Ba5 37. Rd3 h6 38. Kf3 e5 39. Ke2 Bc7 40. Rd1 e4 41. Rd4 Ke6 42. Rd1 h5 43. Kf2 Bb6+ 44. Kg2 Bc7 45. Kh3 Ke5 46. Kg2 Bb6 47. Rc1 Kd6 48. Rc2 Bc7 49. Rd2+ Ke5 50. Rd1 Bb6 51. Rc1 Kd6 52. Kh3 Bd8 53. Rd1+ Kc7 54. Rd5 e3 55. Kg2 h4 56. Rxf5 hxg3 57. hxg3 Be7 58. Rf7 Kd6 59. Rxe7 Kxe7 60. c7,Nf3,c5,b3,Nc6,Bb2,d6,d4,cxd4,Nxd4,Nf6,Nxc6,bxc6,g3,Qa5+,Nd2,Qd5,e4,Qc5,Bg2,Bg4
Lou Yiping,chess.com INT,0.5,"French Defense: Classical Variation, Steinitz Variation",1. e4 e6 2. d4 d5 3. Nc3 Nf6 4. e5 Ne4 5. Nxe4 dxe4 6. Be3 b6 7. Ne2 Bb7 8. Ng3 Qh4 9. Bb5+ Nd7 10. Qh5 Qxh5 11. Nxh5 a6 12. Be2 g6 13. Nf4 c5 14. c3 b5 15. h4 cxd4 16. cxd4 Nb6 17. Rc1 Kd7 18. f3 exf3 19. gxf3 h5 20. Nd3 Nc4 21. Bg5 Rc8 22. b3 Na5 23. Kf2 Rxc1 24. Rxc1 Nc6 25. Be3 Nb4 26. a4 bxa4 27. bxa4 Nd5 28. Bd2 Bc6 29. Nc5+ Bxc5 30. Rxc5 Bxa4 31. Bxa6 Rb8 32. Ba5 Rb2+ 33. Kg3 Bc6 34. Bd3 Ne3 35. Be4 Nf5+ 36. Bxf5 gxf5 37. Rc3 Rb1 38. Kf4 Rd1 39. Kg5 Rxd4 40. Kxh5 Rd5 41. Bb4 Rxe5 42. Kg5 Re2 43. h5 Rg2+ 44. Kf6 Rh2 45. Kg5 e5 46. Rd3+ Ke8 47. Bd6 e4 48. fxe4 fxe4 49. Rc3 Rg2+ 50. Kf6 Rf2+ 51. Kg7 Kd7 52. Bb8 f5 53. h6 f4 54. Bxf4 Rxf4 55. h7 Rg4+ 56. Kf6 Rh4 57. Kg7 Rg4+ 58. Kf6 Rf4+ 59. Kg7 Rg4+,e4,e6,d4,d5,Nc3,Nf6,e5,Ne4,Nxe4,dxe4,Be3,b6,Ne2,Bb7,Ng3,Qh4,Bb5+,Nd7,Qh5,Qxh5
"Sadhwani,Raunak",chess.com INT,0.0,Queen's Pawn Game: London System,1. d4 e6 2. Nf3 c5 3. c3 Nf6 4. Bf4 Nc6 5. e3 d5 6. Nbd2 cxd4 7. exd4 Nh5 8. Be3 Bd6 9. Bd3 Nf4 10. Bxf4 Bxf4 11. g3 Bc7 12. O-O O-O 13. Re1 f6 14. c4 Nb4 15. Bf1 dxc4 16. Bxc4 Nd5 17. Rc1 Rf7 18. Qb3 Ba5 19. Re2 Rc7 20. Ne4 b6 21. Nc3 Bxc3 22. bxc3 Qd6 23. Rce1 Qc6 24. Nd2 Kf7 25. a4 Bd7 26. f4 g6 27. Ne4 a6 28. Bxd5 exd5 29. Nf2 Re8 30. Qb4 Rxe2 31. Rxe2 Bf5 32. g4 a5 33. Qb3 Be6 34. Kg2 Kg7 35. h3 Bf7 36. h4 Qd6 37. Nd3 Be6 38. Kg3 g5 39. hxg5 fxg5 40. Re5 gxf4+ 41. Nxf4 Bf7 42. Qc2 Qa3 43. Re3 Qa1 44. Qf2 Rxc3 45. Nd3 Qa3 46. Qf3 Qd6+ 47. Ne5 Rxe3 48. Qxe3 Qf6 49. Qc3 h5 50. Qc7 hxg4 51. Kxg4 Qe6+ 52. Kf4 Kf6 53. Qd8+ Kg7 54. Qg5+ Bg6 55. Qd8 Qf5+ 56. Kg3 Bh5 57. Qxb6 Qg5+ 58. Kh3 Bg6 59. Qxg6+ Qxg6 60. Nxg6 Kxg6 61. Kg4 Kf6 62. Kf4,d4,e6,Nf3,c5,c3,Nf6,Bf4,Nc6,e3,d5,Nbd2,cxd4,exd4,Nh5,Be3,Bd6,Bd3,Nf4,Bxf4,Bxf4
