opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Topalov, Veselin",Linares,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Bd3 b5 8. Nxc6 Qxc6 9. O-O Bb7 10. Qd2 Nf6 11. f3 Qc7 12. a4 b4 13. Ne2 Bd6 14. h3 O-O 15. a5 Bc5 16. Bxc5 Qxc5+ 17. Kh1 Bc6 18. c3 bxc3 19. Qxc3 Qxc3 20. Nxc3 Rfb8 21. Rf2 Kf8 22. Na4 Bb5 23. Bc2 d5 24. Nb6 dxe4 25. fxe4 Ra7 26. e5 Nd7 27. Nxd7+ Rxd7 28. Bxh7 Rbd8 29. Bg6 Ke8 30. Bh5 g6 31. Bf3 Rd2 32. Kg1 Rxf2 33. Kxf2 Rd2+ 34. Ke3 Rxb2 35. Kf4 Rc2 36. Rd1 Ke7 37. Rd4 Ra2 38. h4 Rxa5 39. g4 Ra3 40. Be4 Be2 41. Rd2 Bc4 42. Bc6 Rd3 43. Rb2 Rb3 44. Rxb3 Bxb3 45. g5 Bd5 46. Ba4 Bb7 47. Ke3 Bc8 48. Kd4 Bd7 49. Bd1 a5 50. Kc5 Kd8 51. h5 gxh5 52. Bxh5 Be8 53. Bd1 Kc7 54. Bh5 Kb7 55. Bf3+ Kc8 56. Bd1 Kd8 57. Be2 Ke7 58. Bd1 Kf8 59. Bc2 Kg8 60. Bd1 Kg7 61. Bc2 Kf8 62. Bd1 a4 63. Kb4 Ke7 64. Bc2 Kd8 65. Bd1 Kc7 66. Bh5 a3 67. Kxa3 Kc6 68. Kb4 Kd5 69. Bg4 Kxe5 70. Kc3 Bc6 71. Bh5 Be8 72. Bg4 Kf4 73. g6 fxg6 74. Bxe6 Ke3 75. Bc8 Bc6 76. Be6 Be4 77. Bf7 g5 78. Be6 Kf4 79. Kd2 Bf5 80. Bf7 g4 81. Ke2,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Bd3,b5,Nxc6,Qxc6,O-O,Bb7,Qd2,Nf6
"Kasparov, Gary",Linares,0.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6 7. O-O Nf6 8. Be3 Bb4 9. Na4 Bd6 10. g3 Be7 11. c4 d6 12. f3 Bd7 13. Rc1 O-O 14. Nxc6 Bxc6 15. Nb6 Rad8 16. b4 Qb8 17. b5 Be8 18. a4 Nd7 19. Nxd7 Rxd7 20. Qb3 Qc7 21. Rfd1 Rd8 22. Bd4 Ra8 23. Qc3 axb5 24. cxb5 Qxc3 25. Rxc3 Rxa4 26. Rc7 Bg5 27. Bf2 b6 28. Rb7 Ra2 29. Bf1 Rb2 30. f4 Bf6 31. Rxb6 Bc3 32. Rb7 g5 33. f5 Bb4 34. f6 h5 35. Rc1 Kh7 36. Rb8 d5 37. exd5 Bd6 38. Rd8 Be5 39. Rcc8 Bxb5 40. Bxb5 Rxd8 41. Bd3+,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be2,a6,O-O,Nf6,Be3,Bb4,Na4,Bd6,g3,Be7
"Timman, Jan H",Wijk aan Zee,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6 7. O-O Nf6 8. Kh1 Nxd4 9. Qxd4 Bc5 10. Qd3 b5 11. f4 Bb7 12. Bf3 Bb4 13. e5 Bxc3 14. bxc3 Nd5 15. Ba3 f5 16. exf6 gxf6 17. Bh5+ Kd8 18. f5 Rg8 19. Bf3 Rc8 20. Rae1 Qxc3 21. fxe6 Qxd3 22. e7+ Kc7 23. cxd3 b4 24. Rc1+ Kd6 25. Rxc8 Rxc8 26. Bxb4+ Nxb4 27. Bxb7 Rb8 28. e8=Q Rxe8 29. Be4 Nxa2 30. Rxf6+ Re6 31. Rf1 h6 32. Ra1 Nb4 33. h4 Ke5 34. g4,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be2,a6,O-O,Nf6,Kh1,Nxd4,Qxd4,Bc5,Qd3,b5
"Salov, Valery",Wijk aan Zee,0.5,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 d5 4. Nd2 Bf5 5. e3 e6 6. Bd3 Nxd2 7. Qxd2 Bxd3 8. Qxd3 c5 9. Bxb8 Rxb8 10. Nf3 Bd6 11. dxc5 Qa5+ 12. c3 Qxc5 13. Rd1,d4,Nf6,Bg5,Ne4,Bf4,d5,Nd2,Bf5,e3,e6,Bd3,Nxd2,Qxd2,Bxd3,Qxd3,c5,Bxb8,Rxb8,Nf3,Bd6
"Nijboer, Friso",Wijk aan Zee,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. Nc3 Nc6 4. d4 cxd4 5. Nxd4 Qc7 6. f4 Nxd4 7. Qxd4 a6 8. Be3 b5 9. Be2 Bb7 10. O-O-O Rc8 11. Rd2 Nf6 12. Bf3 Be7 13. g4 d5 14. exd5 b4 15. Na4 Bxd5 16. Bxd5 Nxd5 17. Nb6 Nxb6 18. Qxb6 Qc4 19. Qb7 O-O 20. b3 Qc7 21. Qxc7 Rxc7 22. Re1 Rfc8 23. Ree2 h6 24. Bd4 Rc6 25. Kd1 Kf8 26. Rd3 g5 27. fxg5 hxg5 28. Rh3 Ke8 29. Rh8+ Kd7 30. Rh7 Rd6 31. Rd2 Rf8 32. c4 bxc3 33. Bxc3 Kc6 34. Rxd6+ Bxd6 35. Bf6 Bf4 36. Ke2 e5 37. h4 gxh4 38. Bxh4 Kd5 39. Kf3 Rc8 40. Rxf7 Rc3+ 41. Kg2 Rc2+ 42. Kf3 Rc3+ 43. Kg2 Rc2+ 44. Kf3,e4,c5,Nf3,e6,Nc3,Nc6,d4,cxd4,Nxd4,Qc7,f4,Nxd4,Qxd4,a6,Be3,b5,Be2,Bb7,O-O-O,Rc8
"Lutz, Christopher",Frankfurt,1.0,Sicilian Defense: Godiva Variation,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Qb6 5. Nb3 Nf6 6. Nc3 e6 7. Bd3 a6 8. Be3 Qc7 9. f4 d6 10. Qf3 b5 11. O-O Bb7 12. Rae1 Be7 13. Qh3 h5 14. Kh1 Ng4 15. Bg1 g5 16. e5 d5 17. Nxd5 exd5 18. Bf5 Bc8 19. e6 Bxe6 20. Rxe6 fxe6 21. Bxe6 Bf6 22. fxg5 Be5 23. Qd3 Ne7 24. Bf7+ Kd7 25. Bxd5 Qd6 26. Nc5+ Kc7 27. Bxa8 Rxa8 28. h3 Qxd3 29. Nxd3 Rh8 30. Bc5 Ng6 31. hxg4 hxg4+ 32. Kg1 Bh2+ 33. Kf2 Kc6 34. Ke2 Re8+ 35. Kd2 Nh4 36. Rf6+ Kd5 37. b3 Nxg2 38. g6 Rg8 39. Bf8 Nh4 40. g7 g3 41. Ke3 g2 42. Nf4+ Bxf4+ 43. Kxf4 Kd4 44. Rd6+ Kc3 45. Rd1 Ng6+ 46. Kf3 Kxc2 47. Re1 Nxf8 48. gxf8=Q Rxf8+ 49. Kxg2 Kb2 50. Re6 Ra8 51. Re2+ Ka3 52. Kf3 a5 53. Rc2 Re8 54. Rc5 Kb4 55. Rc2 Re1 56. Kf2 Re5 57. Kf3 Ka3 58. Kf2 b4 59. Kf1 Re3 60. Kf2 Rc3 61. Rd2 Rc1 62. Ke3 Re1+ 63. Kd3 Ra1 64. Kc4 Rxa2 65. Rd5 Rc2+ 66. Kd3 Kxb3 67. Rxa5 Rc8 68. Rb5 Rd8+ 69. Ke2 Kc3,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Qb6,Nb3,Nf6,Nc3,e6,Bd3,a6,Be3,Qc7,f4,d6,Qf3,b5
"Speelman,J",Batumi GEO,0.5,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 d5 4. Nd2 Bf5 5. e3 e6 6. Nxe4 Bxe4 7. Nf3 Bd6 8. Bxd6 Qxd6 9. Nd2 Bg6 10. c4 O-O 11. cxd5 exd5 12. Be2 Nd7 13. O-O c6 14. Qb3 Rab8 15. Rfc1 Rfe8 16. Bf3 Nf6 17. Qc3 Be4 18. Be2 Bf5 19. Qc5 Qxc5 20. Rxc5 Nd7 21. Rcc1 a5 22. Nb3 Ra8 23. Nc5 Nxc5 24. Rxc5 Kf8 25. Kf1 Ke7 26. Ke1,d4,Nf6,Bg5,Ne4,Bf4,d5,Nd2,Bf5,e3,e6,Nxe4,Bxe4,Nf3,Bd6,Bxd6,Qxd6,Nd2,Bg6,c4,O-O
"Macieja,B",Batumi GEO,1.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nc3 e6 3. Nf3 Nc6 4. d4 cxd4 5. Nxd4 Qc7 6. Be3 a6 7. Bd3 b5 8. Nxc6 Qxc6 9. O-O Bb7 10. Re1 Ne7 11. a4 b4 12. Na2 Ng6 13. Bd2 Qb6 14. a5 Qxa5 15. Nxb4 Qb6 16. Na2 Bd6 17. Qh5 Be5 18. Nc3 O-O 19. Ra2 Qc6 20. Qg4 Bc7 21. Rea1 Ne5 22. Qe2 Nxd3 23. cxd3 f5 24. Rf1 fxe4 25. Nxe4 Qd5 26. Raa1 Qe5 27. Ng3 Qb5 28. Bc3 Rf4 29. Rae1 Raf8 30. Qh5 Rxf2 31. Rxf2 Rxf2 32. Qe8+ Rf8 33. Qe7 e5 34. Bxe5 Bxe5 35. Qxe5 Qxd3 36. Rf1 Rxf1+ 37. Nxf1 Kf7 38. Qf4+ Ke6 39. Qg4+ Qf5 40. Qd4 g5 41. h3 Qe5 42. Qf2 h5 43. Ng3 h4 44. Nf1 Qf4 45. Qb6+ Bc6 46. Ne3 Qe5 47. Kf2 a5 48. Qb3+ Ke7 49. Qa3+ Kd8 50. Qb3 Kc7 51. Qa3 a4 52. Kg1 Qd4 53. Kf2 Kb6 54. Ke2 Bb5+ 55. Kf2 d6 56. Ke1 Ka5 57. Kf2 Bd3 58. b4+ Kb5 59. Qc1 a3,e4,c5,Nc3,e6,Nf3,Nc6,d4,cxd4,Nxd4,Qc7,Be3,a6,Bd3,b5,Nxc6,Qxc6,O-O,Bb7,Re1,Ne7
"De la Villa Garcia,J",Pamplona ESP,0.5,Trompowsky Attack,1. d4 Nf6 2. Bg5 Ne4 3. Bf4 c5 4. f3 Qa5+ 5. c3 Nf6 6. Nd2 cxd4 7. Nb3 Qd8 8. cxd4 g6 9. e4 Bg7 10. Ne2 O-O 11. Nc3 d6 12. Be2 a6 13. O-O b5 14. a3 Nbd7 15. Qd2 Bb7 16. Be3 e6 17. Na2 Rb8 18. Na5 Ba8 19. Rac1 Qb6 20. Rc2 Rfc8 21. Rfc1 Rxc2 22. Rxc2 d5 23. e5 Ne8 24. Nc1 Bf8 25. Nd3 Qd8 26. Bg5 Qb6 27. Be3 Qd8 28. Bg5 Qb6,d4,Nf6,Bg5,Ne4,Bf4,c5,f3,Qa5+,c3,Nf6,Nd2,cxd4,Nb3,Qd8,cxd4,g6,e4,Bg7,Ne2,O-O
"Adams,Mi",Wijk aan Zee NED,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. g3 a6 7. Bg2 Nf6 8. O-O Nxd4 9. Qxd4 Bc5 10. Bf4 d6 11. Qd2 h6 12. Rad1 e5 13. Be3 Be6 14. Bxc5 dxc5 15. f4 O-O 16. Qd6 Qa5 17. Qd2 Rad8 18. Nd5 Qxd2 19. Rxd2 Bxd5 20. exd5 exf4 21. Rxf4 Ne8 22. Rc4 b6 23. Re4 Nd6 24. Re7 Nc4 25. Rf2 Nxb2 26. Ra7 Nc4 27. Rf4 Ne3,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,g3,a6,Bg2,Nf6,O-O,Nxd4,Qxd4,Bc5,Bf4,d6
"Hracek,Z",Istanbul TUR,1.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Bd3 b5 8. Nxc6 Qxc6 9. O-O Bb7 10. a3 Nf6 11. Qe2 h5 12. f4 Ng4 13. Bd2 Bc5+ 14. Kh1 Bd4 15. Rae1 O-O-O 16. Nd1 f5 17. Ba5 Rdf8 18. c3 Ba7 19. e5 g5 20. c4 bxc4 21. Bxc4 gxf4 22. Rf3 Rhg8 23. b4 Nxe5 24. Qxe5 Qxc4 25. Nb2 Bxf3 26. gxf3 Qc2,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Bd3,b5,Nxc6,Qxc6,O-O,Bb7,a3,Nf6
"Grischuk,A",Linares ESP,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6 7. O-O Nf6 8. Kh1 Nxd4 9. Qxd4 Bc5 10. Qd3 b5 11. f4 Bb7 12. Bf3 O-O 13. e5 Ne8 14. a4 b4 15. Bxb7 Qxb7 16. Ne4 Be7 17. Be3 Qc6 18. Ng5 g6 19. Rad1 d6 20. Bd4 dxe5 21. Bxe5 Nf6 22. Qh3 h5 23. Nf3 Ng4 24. Nd4 Qc5 25. Qg3 Rad8 26. c3 bxc3 27. bxc3 Rd5 28. Rde1 Rc8 29. Rf3 Bf8 30. h3 Nxe5 31. fxe5 Bg7 32. Rfe3 Qa5 33. Nxe6 fxe6 34. Qxg6 Qb6 35. Rf3 Rf8 36. Rxf8+ Kxf8 37. Rf1+ Kg8 38. Qe8+ Kh7 39. Qxh5+ Kg8 40. Qf7+ Kh7 41. Qh5+ Kg8 42. Rf4 Qb1+ 43. Kh2 Bxe5 44. Qf7+,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be2,a6,O-O,Nf6,Kh1,Nxd4,Qxd4,Bc5,Qd3,b5
"Blehm,P",Ohrid MKD,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6 7. Be3 Nf6 8. a3 Na5 9. Qd3 b5 10. Rd1 Nc4 11. Bc1 Bb7 12. O-O Rc8 13. f4 d6 14. Bf3 Nd7 15. Qe2 Be7 16. b3 Ncb6 17. Bb2 O-O 18. Kh1 Rfe8 19. Qf2 Bf6 20. e5 dxe5 21. Ndxb5 axb5 22. Nxb5 Qxc2 23. Bxb7 Qxf2 24. Rxf2 Rb8 25. Bc6 Rec8 26. Bxd7 Nxd7 27. Rxd7 Rxb5 28. fxe5 Bxe5 29. Rfd2,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be2,a6,Be3,Nf6,a3,Na5,Qd3,b5,Rd1,Nc4
Ye Jiangchuan,Prague CZE,0.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6 7. O-O Nf6 8. Kh1 Nxd4 9. Qxd4 Bc5 10. Qd3 b5 11. f4 Bb7 12. Bf3 O-O 13. e5 Ne8 14. a4 b4 15. Bxb7 Qxb7 16. Ne4 Be7 17. Be3 Qc6 18. c4 bxc3 19. bxc3 d5 20. Nd2 Nc7 21. Bd4 Rab8 22. Nf3 Rb2 23. Ng5 Bxg5 24. fxg5 Qc4 25. Qh3 Ra2 26. Qf3 Rb2 27. h4 g6 28. h5 gxh5 29. Qxh5 Ne8 30. Rf3 Ng7 31. Qh6 Qb3 32. Bc5 Rc8 33. Qf6 Qb7 34. Be7 Nf5 35. Rxf5 exf5 36. e6 Rf8 37. Bxf8 Kxf8 38. e7+ Ke8 39. Re1,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be2,a6,O-O,Nf6,Kh1,Nxd4,Qxd4,Bc5,Qd3,b5
"Grischuk,A",Moscow RUS,0.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6 7. O-O Nf6 8. Be3 Bb4 9. Na4 O-O 10. c4 Be7 11. Nc3 d6 12. Rc1 Nxd4 13. Qxd4 Bd7 14. Rfd1 Rac8 15. b4 Qb8 16. a4 Rfd8 17. Rb1 Be8 18. a5 d5 19. exd5 Bd6 20. Qh4 Be5 21. Bd4 exd5 22. c5 Bc6 23. Bxe5 Qxe5 24. Qd4 Qe7 25. Bd3 Ne4 26. Ne2 Qg5 27. f3 Kf8 28. Kh1 Qh4 29. Bc2 Bb5 30. Nc3 Nf2+ 31. Kg1 Nxd1 32. Qxh4 Nxc3 33. Re1 d4 34. Qxh7 Ne2+ 35. Rxe2 Bxe2 36. Qh8+ Ke7 37. Qxg7 Rd5 38. Bb3 Rcd8 39. Qh7 Kf6 40. Qh6+ Ke7 41. Qf4 Kf8 42. Qe4,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be2,a6,O-O,Nf6,Be3,Bb4,Na4,O-O,c4,Be7
"Grischuk,A",Moscow RUS,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6 7. O-O Nf6 8. Be3 Bb4 9. Na4 O-O 10. c4 Be7 11. f3 d5 12. exd5 exd5 13. c5 Bd7 14. Rc1 Rae8 15. Nxc6 Bxc6 16. Nc3 Nh5 17. f4 Bf6 18. Bd4 Nxf4 19. Bxf6 gxf6 20. Qd2 Nxg2 21. Qh6 Re6 22. Rf5 Rfe8 23. Bd3 Ne1 24. Rg5+,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be2,a6,O-O,Nf6,Be3,Bb4,Na4,O-O,c4,Be7
"Kasimdzhanov,R",Moscow RUS,0.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Qd2 Nf6 8. O-O-O b5 9. Bf4 Qb6 10. e5 Nxd4 11. exf6 Nc6 12. Ne4 d5 13. Nd6+ Kd7 14. Nxf7 Rg8 15. Ng5 Qa5 16. Qxa5 Nxa5 17. Nxh7 Bb7 18. Bd3 Bd6 19. Bxd6 Kxd6 20. f7 Rh8 21. f8=Q+ Raxf8 22. Nxf8 Rxf8 23. f3 Nc6 24. h4 e5 25. h5 Kc5 26. h6 gxh6 27. Rxh6 Rg8 28. Rg6 Re8 29. Re1 a5 30. Rg7 Bc8 31. Kd2 a4 32. a3 b4 33. axb4+ Nxb4 34. Rg5 Nc6 35. Ra1 Kb4 36. c3+ Ka5 37. b4+ Kb6 38. Rxa4 e4 39. fxe4 dxe4 40. b5 exd3 41. bxc6 Ba6 42. c4,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Qd2,Nf6,O-O-O,b5,Bf4,Qb6,e5,Nxd4
"Motylev,A",Halkidiki GRE,1.0,Sicilian Defense: Godiva Variation,1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Qb6 5. Nb3 Nf6 6. Nc3 e6 7. Qe2 Bb4 8. Bd2 O-O 9. a3 Be7 10. O-O-O d5 11. exd5 Nxd5 12. Nxd5 exd5 13. Bc3 Be6 14. Qf3 Rac8 15. Qg3 g6 16. h4 Rfd8 17. h5 d4 18. hxg6 hxg6 19. Nxd4 Nxd4 20. Rxd4 Rxc3 21. bxc3 Rxd4 22. cxd4 Qxd4 23. c3 Qc5 24. Kd2 Bg5+ 25. Kc2 Kg7 26. Bd3 Bf6 27. Rb1 Qxc3+ 28. Kd1 Bg5 29. Ke2 Bg4+ 30. Kf1 Bf4,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Qb6,Nb3,Nf6,Nc3,e6,Qe2,Bb4,Bd2,O-O,a3,Be7,O-O-O,d5
"Grischuk,A",Bled SLO,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 a6 7. O-O Nf6 8. Be3 Bb4 9. Na4 Be7 10. Nxc6 bxc6 11. Nb6 Rb8 12. Nxc8 Qxc8 13. Bd4 c5 14. Be5 Rb6 15. Qd3 d6 16. Bc3 O-O 17. b3 Qc6 18. f3 Rc8 19. Kh1 Qb7 20. Rad1 c4 21. bxc4 Nd7 22. f4 Nc5 23. Qd4 e5 24. fxe5 dxe5 25. Qxe5 Bf6 26. Qf5 g6 27. Qh3,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be2,a6,O-O,Nf6,Be3,Bb4,Na4,Be7,Nxc6,bxc6
"Grischuk,A",Wijk aan Zee NED,1.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Qd2 b5 8. Nxc6 Qxc6 9. f3 Bb7 10. O-O-O Ne7 11. Kb1 Ng6 12. h4 b4 13. Ne2 Ne5 14. Nf4 Rc8 15. Bd4 f6 16. Nh5 Qd6 17. Qe1 Qc7 18. Rd2 Bc5 19. Nxg7+ Ke7 20. Qe3 h5 21. Be2 Rh7 22. Nxh5 Rxh5 23. f4 Bxd4 24. Qxd4 Nc6 25. Qe3 Rh7 26. g4 Rg8 27. g5 fxg5 28. fxg5 Qe5 29. Rdd1 Kd8 30. Qb6+ Kc8 31. Qf2 a5 32. Rhg1 a4 33. g6 a3 34. c3 Rh6 35. g7 bxc3 36. bxa3 Rf6 37. Qb6 Rf7 38. Rg5 Qxe4+ 39. Bd3 Qf3 40. Kc2 Rgxg7 41. Rxg7 Rxg7 42. Rf1 Rg2+ 43. Kc1 Rb2 44. Qxb7+ Kxb7 45. Rxf3 Rh2 46. Rf4 d5 47. h5 e5,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Qd2,b5,Nxc6,Qxc6,f3,Bb7,O-O-O,Ne7
"Movsesian,S",Budapest HUN,0.5,"Sicilian Defense: Taimanov Variation, Bastrikov Variation, English Attack",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be3 a6 7. Qd2 Nf6 8. O-O-O Bb4 9. f3 Ne5 10. Nb3 d5 11. Bd4 O-O 12. Kb1 dxe4 13. Qf4 Bd6 14. Nxe4 Nxe4 15. Qxe4 Nc6 16. Bc3 Bd7 17. g4 Rfe8 18. Bd3 g6 19. Rhe1 e5 20. h4 Ne7 21. Bc4 Bc6 22. Qd3 Rad8 23. Qe3 Nc8 24. h5 Nb6 25. Na5 Na4 26. Bd2 Bc5 27. Qe2 Bd5 28. hxg6 hxg6 29. Bxd5 Rxd5 30. Rh1 e4 31. fxe4 Ba3 32. Qh2 Qxh2 33. Rxh2 Rb5 34. b3 Rd8 35. c4 Rxa5 36. bxa4 Bb4 37. Kc2 Bxd2 38. Rdxd2 Rxd2+ 39. Rxd2 Rxa4 40. Kd3 Kf8 41. Rb2 b5 42. cxb5 axb5 43. Rxb5,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be3,a6,Qd2,Nf6,O-O-O,Bb4,f3,Ne5,Nb3,d5
"Gelfand,B",Enghien les Bains FRA,0.0,"Sicilian Defense: Taimanov Variation, Bastrikov Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 Qc7 6. Be2 Nf6 7. O-O a6 8. Be3 Bb4 9. Na4 Be7 10. Nxc6 bxc6 11. Nb6 Rb8 12. Nxc8 Qxc8 13. Bd4 O-O 14. e5 Nd5 15. c4 Nf4 16. g3 c5 17. Bc3 Ng6 18. h4 f6 19. f4 fxe5 20. h5 Nh8 21. Bxe5 Rb6 22. Bd3 Nf7 23. Qg4 Nxe5 24. fxe5 Qe8 25. b3 Rb8 26. Rxf8+ Bxf8 27. Rf1 Kh8 28. Kg2 d6 29. Qe4 Qxh5 30. exd6 Bxd6 31. Rh1 Qf5 32. Rxh7+ Kg8 33. Qe2 Qe5 34. Qg4 Rf8 35. Qg6 Rf5 36. Rh2 Kf8 37. Rh8+ Ke7 38. Bxf5 Qe2+ 39. Kh3 Qf1+ 40. Kh4,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,Qc7,Be2,Nf6,O-O,a6,Be3,Bb4,Na4,Be7,Nxc6,bxc6
"Gelfand,B",Pacs HUN,1.0,Sicilian Defense: Taimanov Variation,1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nc6 5. Nc3 d6 6. Be3 a6 7. Qd2 Bd7 8. O-O-O Rc8 9. f4 b5 10. Nf3 Nf6 11. e5 dxe5 12. fxe5 b4 13. Na4 Nd5 14. Nb6 b3 15. axb3 Ncb4 16. Nxc8 Qa5 17. Qd4 Bxc8 18. Bc4 Nxe3 19. Qxe3 Bc5 20. Qe4 Bb7 21. Rd8+ Kxd8 22. Qxb7 Qa1+ 23. Kd2 Qxh1 24. Qb8+ Kd7 25. Qb7+ Kd8 26. Ng5 Be3+ 27. Kxe3 Qc1+ 28. Kf3 Qxg5 29. Qb8+ Kd7 30. Qb7+ Ke8 31. Qb8+ Qd8 32. Qxb4 h5 33. Bxa6 f5 34. Bb5+ Kf7 35. Qd6 Qg5 36. Bc4 Qe7 37. b4 Qxd6 38. exd6 Rd8 39. b5 Rxd6 40. Ke3 Ke7 41. Bd3 g5 42. c4 f4+ 43. Ke2 e5 44. Be4 Rd4 45. Bd5 e4 46. b6 e3 47. b4 Rd2+ 48. Ke1 Kd8 49. b5 g4 50. Be4 Rb2 51. Bd5 h4 52. h3 f3 53. gxf3 g3 54. f4 g2 55. Bxg2 Rxg2 56. c5 Rb2,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nc6,Nc3,d6,Be3,a6,Qd2,Bd7,O-O-O,Rc8,f4,b5,Nf3,Nf6
