opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Kasparov, Gary",Geneve,0.0,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f4 e6 7. Qf3 Qb6 8. Nb3 Qc7 9. g4 b5 10. g5 Nfd7 11. Be3 Nb6 12. O-O-O N8d7 13. Qh3 b4 14. Ne2 Nc4 15. Kb1 Bb7 16. Ned4 Nxe3 17. Qxe3 g6 18. Bh3 Qb6 19. Rhf1 O-O-O 20. c3 Kb8 21. cxb4 Qxb4 22. Rc1 Nc5 23. Rfd1 Be7 24. e5 Nxb3 25. axb3 Rc8 26. Bf1 Qb6 27. b4 Rhd8 28. b5 axb5 29. Bxb5 dxe5 30. Qxe5+ Bd6 31. Qe3 Rxc1+ 32. Rxc1 Bc7 33. Nc6+ Bxc6 34. Qxb6+ Bxb6 35. Rxc6 Be3 36. Rc4 Rd5 37. Re4 Bd2 38. Be8 Rf5 39. Rd4 Bxf4 40. Rd8+ Kc7 41. Rd7+ Kc8 42. Rxf7 Kd8 43. Rxf5 exf5 44. Bf7 Ke7 45. Bg8 Kf8 46. Bd5 Bxh2 47. Kc2 Bf4 48. Kd3 Bxg5 49. b4 Bd8 50. Ke3 Kg7 51. Kf4 Kf6 52. b5 h5 53. Kg3 g5 54. Kf3 g4+ 55. Kg2 h4 56. Kf2 Bb6+ 57. Kg2 h3+ 58. Kg3 Kg5 59. Kh2 Bc7+ 60. Kg1 g3,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,f4,e6,Qf3,Qb6,Nb3,Qc7,g4,b5,g5,Nfd7
"Illescas Cordoba, Miguel",Leon,1.0,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c3 O-O 12. Nc2 Rb8 13. h4 g6 14. g3 Be6 15. Bh3 Bg7 16. h5 a5 17. Nce3 Qg5 18. Nc7 Bxh3 19. Rxh3 Rfd8 20. Kf1 b4 21. Ncd5 Rdc8 22. Qa4 bxc3 23. bxc3 Qd8 24. Kg2 Ne7 25. hxg6 hxg6 26. Rhh1 Nxd5 27. Nxd5 Rc5 28. Rab1 Rxb1 29. Rxb1 Qa8 30. c4 Bf8 31. Qd7 Qc8 32. Qa7 Rxd5 33. cxd5 Qc2 34. Re1 Qxa2 35. Re3 Qa4 36. Rf3 Qe8 37. Qxa5 Qd7 38. Qa8 Kg7 39. Qc6 Qe7 40. Qc8 Qa7 41. Rb3,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,Nc3,e5,Ndb5,d6,Bg5,a6,Na3,b5,Nd5,Be7,Bxf6,Bxf6
"Kamsky, Gata",Monte Carlo,0.5,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f4 e5 7. Nf3 Nbd7 8. a4 Be7 9. Bd3 O-O 10. O-O exf4 11. Kh1 Nc5 12. Bxf4 Bg4 13. Qd2 Rc8 14. Nd4 Ne6 15. Be3 Nxd4 16. Bxd4 Bh5 17. Rf2 Ng4 18. Rf5 Bg6 19. Rf3 Bg5 20. Qe2 Bf6 21. Bxf6 Nxf6 22. Nd5 Nd7 23. Rf4 Re8 24. Raf1 Nc5 25. Qg4 Qd7 26. Qg3 Qe6 27. b4 Nxa4 28. h4 Qe5 29. Qf3 Nc3 30. Nxc3 Rxc3 31. Rxf7 Rcc8 32. Rxb7 h5 33. Qf4 Kh7 34. Qf6 Qxf6 35. Rxf6 Rb8 36. Rxb8 Rxb8 37. Rxd6 Rxb4 38. e5 Bxd3 39. cxd3 a5 40. Kg1 a4 41. Kf2 Rb5 42. e6 Kg6 43. Ra6 Kf6 44. d4 Rb3 45. Ke2 a3 46. Kd2 Rg3 47. Kc2 g5 48. hxg5+ Rxg5 49. Kb3 Rxg2 50. Kxa3 Rd2 51. Rd6,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,f4,e5,Nf3,Nbd7,a4,Be7,Bd3,O-O,O-O,exf4
"Gelfand, Boris",Novgorod,1.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nb3 Be6 8. f3 Nbd7 9. Qd2 b5 10. g4 Nb6 11. g5 Nfd7 12. Nd5 Rc8 13. O-O-O Bxd5 14. exd5 Nc4 15. Qf2 Be7 16. h4 h6 17. gxh6 gxh6 18. Kb1 Bxh4 19. Qe2 Nxe3 20. Qxe3 Bg5 21. Qe1 O-O 22. Bd3 f5 23. Qg1 Kh7 24. Rh5 Nc5 25. f4 exf4 26. Nd4 Kg6 27. Qh2 Qf6 28. Bxf5+ Qxf5 29. Nxf5 Rxf5 30. Rh1 Rh8 31. Rxg5+ Rxg5 32. Qxf4 Rd8 33. a3 Kg7 34. Rf1 Kh7 35. b4 Na4 36. Qe4+ Kh8 37. Qe7 Rdg8 38. Qxd6 Kh7 39. Qe7+ R8g7 40. Qe4+ Kg8 41. Qe8+ Kh7 42. d6,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nb3,Be6,f3,Nbd7,Qd2,b5,g4,Nb6
"Van Wely, Loek",Tilburg,0.5,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f4 Qc7 7. Bd3 g6 8. O-O Bg7 9. Nf3 Nbd7 10. a4 b6 11. Qe2 Bb7 12. Bd2 O-O 13. Rae1 e6 14. Kh1 Nc5 15. b4 Nxd3 16. cxd3 Rac8 17. Rc1 Qe7 18. e5 dxe5 19. fxe5 Nd5 20. Ne4 h6 21. Rc4 b5 22. axb5 axb5 23. Rxc8 Rxc8 24. Nd6 Rf8 25. d4 Bc6 26. Qe1 Nb6 27. Qc1 Nc4 28. Nxc4 bxc4 29. Qxc4 Qb7 30. Qc3 Ra8 31. h3 Bf8 32. Kg1 Ra2 33. Rf2 Qb5 34. Be1 Ra4 35. Qc1 Bxb4 36. Bxb4 Rxb4 37. Qxh6 Bxf3 38. Rxf3 Qd5 39. Qf4,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,f4,Qc7,Bd3,g6,O-O,Bg7,Nf3,Nbd7,a4,b6
"Lautier, Joel",Yerevan,0.5,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f4 Qc7 7. Nf3 e6 8. Bd3 Nc6 9. O-O Be7 10. Qe1 Nb4 11. e5 Nxd3 12. cxd3 Nd5 13. Bd2 O-O 14. Qg3 Nxc3 15. Bxc3 f6 16. d4 Bd7 17. Rac1 Qb6 18. Kh1 Bc6 19. f5 Bd5 20. fxe6 Bxe6 21. a3 Rae8 22. Rfe1 Bd5 23. Re2 Bc4 24. Re4 f5 25. Ree1 Bd5 26. Bb4 dxe5 27. Rxe5 Bxb4 28. Rxd5 Be7 29. b4 Rd8 30. Qe5 Bf6 31. Qxf5 Bxd4 32. Rxd8 Qxd8 33. Qe4 Bb2 34. Rb1 Bf6 35. Qxb7 Qd3 36. Re1 h6 37. a4 Bc3 38. Rc1 Bxb4 39. Qxb4,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,f4,Qc7,Nf3,e6,Bd3,Nc6,O-O,Be7,Qe1,Nb4
"Gelfand, Boris",Linares,0.5,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f4 e5 7. Nf3 Nbd7 8. a4 Be7 9. Bd3 O-O 10. O-O exf4 11. Kh1 Nh5 12. Nd4 Ndf6 13. Be2 g6 14. Bxh5 Nxh5 15. Nd5 Bg5 16. Qf3 Bd7 17. Ne2 Bc6 18. Nexf4 Nxf4 19. Bxf4 Bxd5 20. exd5 Rc8 21. c3 Bxf4 22. Qxf4 Rc7 23. Rae1 Re7 24. h3,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,f4,e5,Nf3,Nbd7,a4,Be7,Bd3,O-O,O-O,exf4
"Anand, Viswanathan",Wijk aan Zee,1.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nf3 Be7 8. Bc4 O-O 9. O-O Be6 10. Qe2 b5 11. Bb3 Bxb3 12. axb3 Nbd7 13. Rfd1 Qc7 14. Bg5 Rfc8 15. Ne1 Qb7 16. Bxf6 Nxf6 17. Nd5 Nxd5 18. Rxd5 Rc5 19. Rad1 Rxd5 20. Rxd5 Rc8 21. c3 b4 22. c4 g6 23. g3 Rc5 24. Rd1 a5 25. Nc2 Kg7 26. Qd3 Rc6 27. Ne3 Qc8 28. Kg2 Qe6 29. Qe2 Bd8 30. Nd5 Rc5 31. Qe3 Be7 32. Rd3 Bd8 33. Qd2 Rc6 34. Qd1 Kg8 35. h4 Kg7 36. h5 Bg5 37. Qf3 Rc8 38. Rd1 Rc6 39. Qe2 Rc8 40. Rh1 Kg8 41. f3 Rb8 42. Qf2 Rb7 43. hxg6 fxg6 44. c5 dxc5 45. Qxc5 Bd8 46. Rc1 Kf7 47. Qe3 Kg7 48. Rc4 Rd7 49. Qc1 h5 50. Rc6 Rd6 51. Rc8 Qd7 52. Qc5 Kh6 53. Rb8 Bf6 54. Qe3+ Bg5 55. f4 exf4 56. Rh8+,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nf3,Be7,Bc4,O-O,O-O,Be6,Qe2,b5
"Kramnik, Vladimir",Wijk aan Zee,0.0,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c3 O-O 12. Nc2 Bg5 13. a4 bxa4 14. Rxa4 a5 15. Bc4 Rb8 16. b3 Kh8 17. O-O g6 18. Kh1 Bh6 19. Qe2 Bd7 20. Raa1 f5 21. exf5 gxf5 22. f4 Bg7 23. Rad1 Ne7 24. Nce3 Ng6 25. Qh5 Qe8 26. fxe5 Qxe5 27. Be2 f4 28. Nc4 Qxh5 29. Bxh5 Bb5 30. Bxg6 hxg6 31. Rf3 Be5 32. Nxe5 dxe5 33. c4 Bc6 34. Re1 Rfe8 35. g3 g5 36. gxf4 exf4 37. Rxe8+ Rxe8 38. h4 a4 39. bxa4 Re4 40. Kg1 Rxc4 41. Rd3 g4 42. a5 g3 43. Rd1 f3 44. Ne7 f2+ 45. Kf1 Bb5 46. Kg2 Rc2,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,Nc3,e5,Ndb5,d6,Bg5,a6,Na3,b5,Nd5,Be7,Bxf6,Bxf6
"Benjamin, Joel",Kona,1.0,"Ruy Lopez: Berlin Defense, l'Hermet Variation, Berlin Wall Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 Ke8 10. h3 a5 11. Rd1 a4 12. a3 h5 13. Bg5 Be7 14. Rd2 h4 15. Rad1 Bxg5 16. Nxg5 Ke7 17. Nf3 Ra5 18. Re1 Be6 19. Re4 b5 20. Ne2 Bd5 21. Rf4 Rh5 22. Nfd4 Nxd4 23. Rfxd4 Rxe5 24. Rxh4 Bc4 25. Nd4 Ra6 26. Rh8 c5 27. Nf3 Rd5 28. Rc8 Kd7 29. Rg8 Re6 30. Rxg7 Rxd2 31. Nxd2 Re1+ 32. Kh2 Bd5 33. h4 Re2 34. Nf1 Rxf2 35. Ne3 Be4 36. Kg3 Rf6 37. h5 Ke7 38. Rg4 Re6 39. Kf4 c6 40. Rg5 Kd6 41. g4 c4 42. Nf5+ Bxf5 43. Rxf5,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,Nxe4,d4,Nd6,Bxc6,dxc6,dxe5,Nf5,Qxd8+,Kxd8,Nc3,Ke8,h3,a5
"Karpov, Anatoly",Dos Hermanas,0.5,"Caro-Kann Defense: Panov Attack, Main Line",1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6 6. Nf3 Bb4 7. cxd5 Nxd5 8. Bd2 Nc6 9. Bd3 Nf6 10. O-O O-O 11. Bg5 h6 12. Be3 Bd6 13. Rc1 e5 14. h3 Be6 15. Qd2 Qa5 16. Bxh6 exd4 17. Nb5 Qxd2 18. Bxd2 Bb8 19. Nbxd4 Nxd4 20. Nxd4 Bxa2 21. Rfe1 Rd8 22. Bg5 Bf4 23. Bxf4 Rxd4 24. Bb1 Bxb1 25. Be5 Rd7 26. Bxf6 Bd3 27. Bc3 f6 28. Re3 Kf7 29. g4,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,Nc3,e6,Nf3,Bb4,cxd5,Nxd5,Bd2,Nc6,Bd3,Nf6,O-O,O-O
"Leko, Peter",Frankfurt,0.5,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",1. e4 c5 2. Nf3 e6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 Nc6 6. Ndb5 d6 7. Bf4 e5 8. Bg5 a6 9. Na3 b5 10. Nd5 Be7 11. Bxf6 Bxf6 12. c3 O-O 13. Nc2 Bg5 14. a4 bxa4 15. Rxa4 a5 16. Bb5 Ne7 17. O-O Nxd5 18. Qxd5 Be6 19. Qd3 Qb6 20. c4 f5 21. Ne3 fxe4 22. Qxe4 Rac8 23. Nd5 Bxd5 24. Qxd5+ Kh8 25. Ra3 Rf6 26. Rf3 Rxf3 27. Qxf3 Bd2 28. h4 Qd8 29. g3 Qe7 30. c5 dxc5 31. Rd1 e4 32. Qe2 e3 33. Kh2 Rf8 34. fxe3 Bxe3 35. Re1 Qb7 36. Ba6 Qa8 37. Qxe3 Qxa6,e4,c5,Nf3,e6,d4,cxd4,Nxd4,Nf6,Nc3,Nc6,Ndb5,d6,Bf4,e5,Bg5,a6,Na3,b5,Nd5,Be7
"Magem Badals, Jorge",Las Vegas,1.0,"Caro-Kann Defense: Panov Attack, Main Line",1. e4 c6 2. d4 d5 3. exd5 cxd5 4. c4 Nf6 5. Nc3 e6 6. Nf3 Bb4 7. cxd5 Nxd5 8. Bd2 O-O 9. Bd3 Nc6 10. O-O Be7 11. Qe2 Ndb4 12. Be4 Bf6 13. Rad1 b6 14. Bb1 Ba6 15. Qe4 g6 16. Rfe1 Ne7 17. Bh6 Re8 18. Ne5 Nf5 19. Bc1 Nd6 20. Qf4 Rc8 21. Ng4 Bg7 22. Nh6+ Kf8 23. Qg3 Nd5 24. Nxd5 exd5 25. Rxe8+ Kxe8 26. Re1+ Kf8 27. Bf4 Rc6 28. h4 Bb7 29. Qf3 Qf6 30. Qe3 Qd8 31. Qa3 Bxd4 32. Qf3 Rc7 33. h5 Ne4 34. Ng4 Rd7 35. hxg6 hxg6 36. Be5 Bc5 37. Qh3 Qg5 38. Qh8+ Ke7 39. Bf6+ Qxf6 40. Qxf6+,e4,c6,d4,d5,exd5,cxd5,c4,Nf6,Nc3,e6,Nf3,Bb4,cxd5,Nxd5,Bd2,O-O,Bd3,Nc6,O-O,Be7
"Sadvakasov, Darmen",Hoogeveen,1.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nb3 Be6 8. f3 h5 9. Qd2 Nbd7 10. a4 Be7 11. Be2 Rc8 12. O-O Nb6 13. Rfd1 d5 14. a5 d4 15. axb6 Bxb3 16. cxb3 dxe3 17. Qxd8+ Bxd8 18. Ra5 Nd7 19. Rad5 Nxb6 20. Rxe5+ Kf8 21. Rc5 Ke8 22. Rxc8 Nxc8 23. Nd5 Ne7 24. Nxe3 Bb6 25. Rd3 Ng6 26. Kf1 Nf4 27. Rc3 Nxe2 28. Kxe2 Kd7 29. Rd3+ Kc6 30. Nf5 Bc5 31. Rd5 g6 32. Nd4+ Bxd4 33. Rxd4 a5 34. Ke3 Kc5 35. e5 Re8 36. f4 Re6 37. Ke4 b5 38. g3 Re7 39. h3 Re8 40. Rd7 Kb4 41. Rxf7 Kxb3 42. g4 hxg4 43. hxg4 Rb8 44. e6 Kxb2 45. e7 Re8 46. f5 gxf5+ 47. gxf5 a4 48. f6 a3 49. Rh7 a2 50. Rh2+ Ka3 51. Rh1 Kb2 52. Kd5 a1=Q 53. Rxa1 Kxa1 54. Ke6,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nb3,Be6,f3,h5,Qd2,Nbd7,a4,Be7
"Paehtz, Elisabeth",Frankfurt,0.5,"Sicilian Defense: Najdorf Variation, Amsterdam Variation",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f4 e5 7. Nf3 Nbd7 8. Bd3 Be7 9. O-O b6 10. fxe5 dxe5 11. Nd5 Nxd5 12. exd5 Bb7 13. c4 b5 14. b3 O-O 15. Kh1 Bf6 16. Rb1 Nc5 17. Bc2 bxc4 18. bxc4 Rc8 19. Ba3 Ba8 20. Nd2 Bg5 21. Ne4 Nxe4 22. Bxe4 Re8 23. c5 g6 24. c6 f5 25. Bc2 e4 26. Bb3 Kg7 27. Qd4+ Bf6 28. Qa7+ Rc7 29. Qxa6 Be5 30. Bb2 Bxb2 31. Rxb2 Qf6 32. Qb6 Rxc6 33. dxc6 Qxb2 34. Qa7+ Kh6 35. Qe3+ Kg7 36. c7 Qe5 37. Rc1 Bb7 38. Rc5 f4 39. Qc1 Qd4 40. c8=Q Bxc8 41. Rc7+ Bd7 42. Qxf4 Rf8 43. Qc1 Qd2 44. h3 Qxc1+ 45. Rxc1 Bb5 46. Rc5 e3,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,f4,e5,Nf3,Nbd7,Bd3,Be7,O-O,b6,fxe5,dxe5
"Anand,V",Leon ESP,0.5,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. Be2 Qc7 8. a4 Nc6 9. O-O Be7 10. f4 O-O 11. Kh1 Re8 12. Bd3 Nb4 13. a5 Bd7 14. Nf3 Rac8 15. Bb6 Qb8 16. e5 dxe5 17. fxe5 Nfd5 18. Nxd5 exd5 19. Re1 h6 20. c3 Nxd3 21. Qxd3 Bc5 22. Qxd5 Be6 23. Qd2 Bxb6 24. axb6 Rc6 25. Qf2,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e6,Be2,Qc7,a4,Nc6,O-O,Be7,f4,O-O
"Fressinet,L",Istanbul TUR,1.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. f3 e5 7. Nb3 Be6 8. Be3 Nbd7 9. g4 b5 10. g5 Nh5 11. Qd2 Be7 12. O-O-O Nb6 13. Nd5 Bxd5 14. exd5 Rc8 15. Na5 Nxd5 16. Qxd5 Qxa5 17. Bh3 Rc4 18. Bg4 Nf4 19. Bxf4 Rxf4 20. Qc6+ Kf8 21. Rxd6 g6 22. Qc5 Kg8 23. Qxe5 Bxd6 24. Qxd6 Rc4 25. Qb8+ Kg7 26. Qe5+ Kg8 27. Qf6 Qc7 28. Re1 Qc6 29. Be6 fxe6 30. Rd1,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,f3,e5,Nb3,Be6,Be3,Nbd7,g4,b5,g5,Nh5
"Shirov,A",Linares ESP,1.0,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e5 7. Nb3 Be6 8. f3 Nbd7 9. Qd2 b5 10. a4 b4 11. Nd5 Bxd5 12. exd5 Nb6 13. Bxb6 Qxb6 14. a5 Qb7 15. Bc4 g6 16. Ra4 Rb8 17. Nc1 h5 18. Nd3 Bh6 19. Qxb4 Qc7 20. Qa3 O-O 21. Nf2 Bc1 22. Nd3 Be3 23. Kd1 Rfc8 24. Re1 Bh6 25. c3 Rb5 26. Bxb5 axb5 27. Rb4 Nxd5 28. Rxb5 Qc4 29. Rxd5 Qxd5 30. Kc2 Ra8 31. a6 Qc6 32. Ra1 e4 33. Nb4 Qc4 34. Qa5 exf3 35. gxf3 Re8 36. Qd5 Re2+ 37. Kd1 Rd2+ 38. Qxd2 Bxd2 39. Kxd2 Qf4+ 40. Kc2 Qf5+ 41. Nd3 Qxf3 42. Ra5 Qa8 43. a7 d5 44. Nb4 d4 45. Nd5 dxc3 46. bxc3 Kg7 47. Kb3,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e5,Nb3,Be6,f3,Nbd7,Qd2,b5,a4,b4
"Grischuk,A",Moscow RUS,0.5,"Ruy Lopez: Berlin Defense, l'Hermet Variation, Berlin Wall Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 h6 10. h3 Bd7 11. Ne4 c5 12. g4 Bc6 13. Re1 Ne7 14. e6 fxe6 15. Ne5 Bxe4 16. Nf7+ Kd7 17. Rxe4 Rg8 18. Ne5+ Ke8 19. Nd3 Nc6 20. Be3 b6 21. Rxe6+ Kd7 22. Re4 Bd6 23. Rd1 Rge8 24. Rxe8 Rxe8 25. b3 Nd4 26. c4 Nc2 27. Bc1 Kc6 28. Bb2 g6 29. Kf1 b5 30. cxb5+ Kxb5 31. a4+ Kb6 32. Bg7 h5 33. Nb2 hxg4 34. hxg4 Re4 35. Nc4+ Kc6 36. f3 Re7 37. Bf6 Re6 38. Bg5 Nd4 39. Rd3 Re8 40. Bf6 Ne2 41. Be5 Bxe5 42. Kxe2 Bd4+ 43. Kf1 Rh8 44. Kg2 Re8 45. f4 Re1 46. f5 gxf5 47. gxf5 Kd5 48. Rf3 Rg1+ 49. Kh3 Rg8 50. Kh4 Ke4 51. Nd2+ Ke5 52. f6 Ke6 53. Ne4 Rf8 54. Ng5+ Kd7 55. Ne4 Ke6 56. Kg5 Ke5 57. Nf2 Ke6 58. Ng4 Rg8+ 59. Kh4 Rf8 60. Kg5 Rg8+ 61. Kf4 Rf8 62. Ke4 c6 63. Rf5 Bxf6 64. Rxc5 Kd6 65. Ra5 Bc3 66. Rxa7 Rb8 67. Kd3 Rxb3 68. Kc4,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,Nxe4,d4,Nd6,Bxc6,dxc6,dxe5,Nf5,Qxd8+,Kxd8,Nc3,h6,h3,Bd7
"Kasparov,G",Moscow RUS,1.0,"Ruy Lopez: Berlin Defense, l'Hermet Variation, Berlin Wall Defense",1. e4 e5 2. Nf3 Nc6 3. Bb5 Nf6 4. O-O Nxe4 5. d4 Nd6 6. Bxc6 dxc6 7. dxe5 Nf5 8. Qxd8+ Kxd8 9. Nc3 h6 10. Rd1+ Ke8 11. h3 Be7 12. Ne2 Nh4 13. Nxh4 Bxh4 14. Be3 Bf5 15. Nd4 Bh7 16. g4 Be7 17. Kg2 h5 18. Nf5 Bf8 19. Kf3 Bg6 20. Rd2 hxg4+ 21. hxg4 Rh3+ 22. Kg2 Rh7 23. Kg3 f6 24. Bf4 Bxf5 25. gxf5 fxe5 26. Re1 Bd6 27. Bxe5 Kd7 28. c4 c5 29. Bxd6 cxd6 30. Re6 Rah8 31. Rexd6+ Kc8 32. R2d5 Rh3+ 33. Kg2 Rh2+ 34. Kf3 R2h3+ 35. Ke4 b6 36. Rc6+ Kb8 37. Rd7 Rh2 38. Ke3 Rf8 39. Rcc7 Rxf5 40. Rb7+ Kc8 41. Rdc7+ Kd8 42. Rxg7 Kc8,e4,e5,Nf3,Nc6,Bb5,Nf6,O-O,Nxe4,d4,Nd6,Bxc6,dxc6,dxe5,Nf5,Qxd8+,Kxd8,Nc3,h6,Rd1+,Ke8
"Van Wely,L",Hoogeveen NED,0.5,"Sicilian Defense: Lasker-Pelikan Variation, Sveshnikov Variation, Chelyabinsk Variation",1. e4 c5 2. Nf3 Nc6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 e5 6. Ndb5 d6 7. Bg5 a6 8. Na3 b5 9. Nd5 Be7 10. Bxf6 Bxf6 11. c3 Bg5 12. Nc2 O-O 13. g3 Be6 14. h4 Bh6 15. Bg2 Ne7 16. Nce3 Bxe3 17. Nxe3 Qb6 18. a3 a5 19. O-O b4 20. axb4 axb4 21. Rxa8 Rxa8 22. Nf5 Bxf5 23. exf5 Rd8 24. Qd3 d5 25. Rd1 bxc3 26. bxc3 g6 27. fxg6 hxg6 28. h5 gxh5 29. Qe2 e4 30. Qxh5 Ra8 31. c4 Ra2 32. Rf1 dxc4 33. Bxe4 Qd4 34. Qh7+ Kf8 35. Kg2 Rd2 36. Qh6+ Ke8 37. Qf4 f5 38. Qb8+ Kf7 39. Bf3 c3 40. Kh3 Rxf2 41. Qb3+ Kf6 42. Rxf2 Qxf2 43. Qxc3+ Ke6 44. Qc4+ Kd7 45. Qb5+ Kd6 46. Qa6+ Ke5 47. Qa3 Ke6 48. Qa6+,e4,c5,Nf3,Nc6,d4,cxd4,Nxd4,Nf6,Nc3,e5,Ndb5,d6,Bg5,a6,Na3,b5,Nd5,Be7,Bxf6,Bxf6
Xu Jun,Bled SLO,0.5,"Sicilian Defense: Najdorf Variation, English Attack",1. e4 c5 2. Nf3 d6 3. d4 cxd4 4. Nxd4 Nf6 5. Nc3 a6 6. Be3 e6 7. f4 Qc7 8. a4 Nc6 9. Be2 Be7 10. O-O O-O 11. Kh1 Re8 12. Qe1 Nxd4 13. Bxd4 e5 14. fxe5 dxe5 15. Qg3 Bd8 16. Be3 Kh8 17. Bg5 Be6 18. Rad1 Be7 19. Bxf6 Bxf6 20. Rd2,e4,c5,Nf3,d6,d4,cxd4,Nxd4,Nf6,Nc3,a6,Be3,e6,f4,Qc7,a4,Nc6,Be2,Be7,O-O,O-O
