opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Shevchenko,Kirill",chess.com INT,1.0,Queen's Pawn Game: London System,1. d4 Nf6 2. Bf4 e6 3. Nf3 c5 4. e3 Nc6 5. c3 d5 6. Nbd2 cxd4 7. exd4 Nh5 8. Be3 Bd6 9. Bd3 Nf4 10. Bxf4 Bxf4 11. O-O O-O 12. Re1 f6 13. b4 Qd6 14. g3 Bh6 15. b5 Ne7 16. c4 Bd7 17. a4 Rae8 18. c5 Qc7 19. Qb3 e5 20. b6 axb6 21. cxb6 Qb8 22. dxe5 Bxd2 23. Nxd2 fxe5 24. Bb5 Bxb5 25. Qxb5 Qd6 26. a5 Nc6 27. Nb3 e4 28. Qc5 Qd7 29. Rad1 Ne5 30. Kg2 Nd3 31. Qd4 Rxf2+ 32. Kg1 Qh3,d4,Nf6,Bf4,e6,Nf3,c5,e3,Nc6,c3,d5,Nbd2,cxd4,exd4,Nh5,Be3,Bd6,Bd3,Nf4,Bxf4,Bxf4
"Shevchenko,Kirill",chess.com INT,0.0,Queen's Pawn Game: London System,1. d4 Nf6 2. Bf4 e6 3. Nf3 c5 4. e3 Nc6 5. c3 d5 6. Nbd2 cxd4 7. exd4 Nh5 8. Be3 Bd6 9. Bd3 Nf4 10. Bxf4 Bxf4 11. O-O O-O 12. Re1 f6 13. b4 Qd6 14. g3 Bh6 15. b5 Ne7 16. c4 Bd7 17. c5 Qc7 18. a4 Rae8 19. Nb3 g6 20. Bf1 Bg7 21. Bh3 Nf5 22. Rc1 Kh8 23. c6 bxc6 24. Nc5 Bc8 25. Nd3 Nd6 26. Rxc6 Qd8 27. Nc5 f5 28. Ne5 Ne4 29. Ncd3 Bb7 30. Rc2 Qb6 31. Nf4 g5 32. Nh5 Bxe5 33. dxe5 f4 34. g4 d4 35. Bg2 Nc3 36. Rxc3 Bxg2 37. Kxg2 dxc3 38. Qd7 f3+ 39. Kg1 Rg8 40. Nf6,d4,Nf6,Bf4,e6,Nf3,c5,e3,Nc6,c3,d5,Nbd2,cxd4,exd4,Nh5,Be3,Bd6,Bd3,Nf4,Bxf4,Bxf4
"Martirosyan,Haik M.",chess.com INT,0.5,Catalan Opening: Open Defense,1. d4 Nf6 2. Nf3 d5 3. c4 e6 4. g3 dxc4 5. Bg2 Bb4+ 6. Bd2 a5 7. O-O O-O 8. Qc2 b5 9. a4 Bxd2 10. Nfxd2 Ra7 11. axb5 Qxd4 12. Nxc4 Bd7 13. Qc3 Qc5 14. Rxa5 Rxa5 15. Nxa5 Qxb5 16. b4 Na6 17. Rc1 Nd5 18. Bxd5 exd5 19. Qd2 Nxb4 20. Nb3 Na6 21. Nd4 Qb8 22. Nf3 c6 23. Nc3 Re8 24. Na4 h6 25. Qa5 Qb5 26. Qxb5 cxb5 27. Nb6 Be6 28. Ra1 Nc7 29. Ra7 Rb8 30. Nd7 Bxd7 31. Rxc7 Be8 32. Nd4 b4 33. Rc2 b3 34. Rb2 Ba4 35. Kf1 Kf8 36. Ke1 Ke7 37. Kd2 Kd6 38. Kc3 Rc8+ 39. Kd3 Ke5 40. e3 h5 41. h4 g6 42. Rb1 Rb8 43. Kc3 Ke4 44. Kd2 Ke5 45. Ra1 Be8 46. Kc3 Ke4 47. Rb1 Ba4 48. Ra1 b2 49. Rb1 Rc8+ 50. Kd2 Rb8 51. f3+ Ke5 52. Kc3 f6 53. Rxb2 Rxb2 54. Kxb2 g5 55. Kc3 Bd7 56. Kb4 Kd6 57. Kc3 Kc5 58. f4 gxh4 59. gxh4 Kd6 60. Nb3 Bg4 61. Kd4 Bd7 62. Nc5 Bc8 63. Nd3 Bf5 64. Nb4 Be6 65. Nc2 Bf5 66. Na3 Bd7 67. Nb1 Bf5 68. Nc3 Be6 69. Nb5+ Kc6 70. Nc3 Kd6 71. Ne2 Bf5 72. Ng3 Bg4 73. Kd3 Kc5 74. Kc3 Kc6 75. Nf1 Kd6 76. Nd2 Kc5 77. Nb3+ Kd6 78. Na5 Kc5 79. Nb3+ Kd6,d4,Nf6,Nf3,d5,c4,e6,g3,dxc4,Bg2,Bb4+,Bd2,a5,O-O,O-O,Qc2,b5,a4,Bxd2,Nfxd2,Ra7
"Martirosyan,Haik M.",chess.com INT,0.0,Catalan Opening: Open Defense,1. d4 d5 2. Nf3 Nf6 3. c4 e6 4. g3 dxc4 5. Bg2 Bb4+ 6. Bd2 a5 7. O-O O-O 8. Qc2 Bxd2 9. Nbxd2 b5 10. a4 c6 11. b3 cxb3 12. Nxb3 Qb6 13. Rfc1 Rd8 14. e3 h6 15. Ne5 Nd5 16. axb5 a4 17. Nd2 Qxb5 18. Ndc4 Qb7 19. Qd2 Qc7 20. Ra3 Nd7 21. Qc2 Nb4 22. Qc3 Nd5 23. Qa1 c5 24. Nxd7 Bxd7 25. Ne5 Be8 26. dxc5 Ra5 27. Nd3 Bc6 28. Qe5 Qe7 29. e4 Nf6 30. Qc3 Raa8 31. f3 Rab8 32. Nb4 Be8 33. Bf1 Rdc8 34. Ba6 Rc7 35. Bd3 Nd7 36. Na6 Rbc8 37. Nxc7 Rxc7 38. c6 Ne5 39. Bb5 Bxc6 40. Rxa4 Qf6 41. f4 Bxe4 42. Qxc7 Nf3+ 43. Kf2 Qb2+ 44. Be2 Nd4 45. Rxd4 Qxd4+ 46. Kf1,d4,d5,Nf3,Nf6,c4,e6,g3,dxc4,Bg2,Bb4+,Bd2,a5,O-O,O-O,Qc2,Bxd2,Nbxd2,b5,a4,c6
"Martirosyan,Haik M.",chess.com INT,0.0,Catalan Opening: Open Defense,1. d4 d5 2. Nf3 Nf6 3. c4 e6 4. g3 dxc4 5. Bg2 c6 6. O-O b5 7. a4 Bb7 8. b3 cxb3 9. Qxb3 b4 10. a5 Na6 11. Ne5 Qxd4 12. Bb2 Qd6 13. Nc4 Qc7 14. Be5 Qc8 15. Nbd2 Nc5 16. Qxb4 Nd3 17. Qc3 Nxe5 18. Qxe5 Be7 19. Nd6+ Bxd6 20. Qxd6 Qd7 21. Nc4 Rd8 22. Qc5 Nd5 23. Qxa7 O-O 24. a6 Ba8 25. Qc5 Rb8 26. e4 Nc3 27. Qe3 Nb5 28. Rfd1 Qc7 29. Qc5 Nc3 30. Rd3 Rb5 31. Qe3 Nb1 32. Rd1 Rb4 33. Bf1 Qb8 34. a7 Qb7 35. Qd3 c5 36. Rdxb1 Rxb1 37. Qxb1,d4,d5,Nf3,Nf6,c4,e6,g3,dxc4,Bg2,c6,O-O,b5,a4,Bb7,b3,cxb3,Qxb3,b4,a5,Na6
"Martirosyan,Haik M.",chess.com INT,1.0,Catalan Opening: Open Defense,1. d4 Nf6 2. Nf3 e6 3. c4 d5 4. g3 dxc4 5. Bg2 c6 6. Ne5 Bb4+ 7. Nc3 Nd5 8. Bd2 Nb6 9. e3 N8d7 10. Nf3 O-O 11. a3 Bxc3 12. bxc3 Re8 13. O-O e5 14. Nxe5 Nxe5 15. dxe5 Rxe5 16. e4 Re8 17. a4 Be6 18. a5 Nd7 19. Be3 Ne5 20. Qb1 Qe7 21. Rd1 Bg4 22. Rd4 Nf3+ 23. Bxf3 Bxf3 24. Rxc4 Bxe4 25. Qd1 Qe6 26. Rd4 c5 27. Rd6 Qf5 28. a6 b6 29. c4 h5 30. Qe2 Bf3 31. Qd3 Re4 32. Qd5 Qh3 33. Qxa8+ Kh7 34. Qxe4+ Bxe4 35. f3 Bxf3 36. Rd2 Qe6 37. Bf4 Qxc4 38. h4 Bc6 39. Kf2 Qe4 40. Ra3 b5 41. Re3 Qg2+ 42. Ke1 Qg1+ 43. Ke2 b4 44. Re5 f6 45. Rxh5+ Kg6 46. Rh8 Bb5+ 47. Kf3 Qf1+ 48. Ke3 Qe1+ 49. Kf3 Bc6+ 50. Kg4 Qe6#,d4,Nf6,Nf3,e6,c4,d5,g3,dxc4,Bg2,c6,Ne5,Bb4+,Nc3,Nd5,Bd2,Nb6,e3,N8d7,Nf3,O-O
"Martirosyan,Haik M.",chess.com INT,1.0,Horwitz Defense,1. d4 e6 2. Nf3 Nf6 3. c3 d5 4. Bg5 Be7 5. Nbd2 O-O 6. Bxf6 Bxf6 7. e4 dxe4 8. Nxe4 Be7 9. Bd3 Nd7 10. h4 h6 11. Qe2 b6 12. O-O-O Bb7 13. g4 f5 14. gxf5 exf5 15. Ng3 Bd6 16. Nxf5 Qf6 17. Rhg1 Rf7 18. h5 Bf4+ 19. Kb1 Nf8 20. Ne5 Re8 21. Rde1 Bc8 22. Ne3 Bxe5 23. dxe5 Qxe5 24. Bc4 Be6 25. Bxe6 Qxe6 26. Qc2 Qe4 27. Re2 Qxc2+ 28. Kxc2 Re5 29. Rh1 Ne6 30. Rd2 Nf4 31. Ng4 Rxh5 32. Re1 Rg5 33. f3 h5 34. Nf2 Rg2 35. Ne4 Rxd2+ 36. Kxd2 Rd7+ 37. Kc2 Rd5 38. Rh1 Rf5 39. Kd2 g6 40. c4 Kg7 41. Ke3 Ne6 42. Rd1 c5 43. Rd6 Nd4 44. f4 Rf7 45. Ng5 Nf5+,d4,e6,Nf3,Nf6,c3,d5,Bg5,Be7,Nbd2,O-O,Bxf6,Bxf6,e4,dxe4,Nxe4,Be7,Bd3,Nd7,h4,h6
"Martirosyan,Haik M.",chess.com INT,0.0,Horwitz Defense,1. d4 e6 2. Nf3 c5 3. e3 Nf6 4. c4 d5 5. cxd5 exd5 6. Nc3 Nc6 7. Be2 cxd4 8. exd4 Bd6 9. O-O h6 10. Nb5 O-O 11. Nxd6 Qxd6 12. h3 Bf5 13. Be3 Rae8 14. Rc1 Ne4 15. Re1 g5 16. Ne5 Nxe5 17. dxe5 Qxe5 18. Bd4 Qf4 19. Bb5 Re6 20. Be3 Qe5 21. Bd4 Qb8 22. f3 Ng3 23. Qd2 Rfe8 24. Bxe8 Qxe8 25. Rxe6 Qxe6 26. Re1 Qd6 27. Be5 Qb6+ 28. Qf2,d4,e6,Nf3,c5,e3,Nf6,c4,d5,cxd5,exd5,Nc3,Nc6,Be2,cxd4,exd4,Bd6,O-O,h6,Nb5,O-O
Le Tuan Minh,chess.com INT,0.0,Queen's Pawn Game: London System,1. d4 Nf6 2. Nf3 d5 3. Bf4 e6 4. e3 c5 5. c3 Nc6 6. Nbd2 cxd4 7. exd4 Nh5 8. Be5 f6 9. Bg3 g6 10. Be2 Bg7 11. O-O O-O 12. Nb3 e5 13. c4 Nxg3 14. hxg3 e4 15. Nfd2 f5 16. cxd5 Nxd4 17. Nxd4 Bxd4 18. Nxe4 Bxb2 19. Rb1 Bg7 20. Nc5 b6 21. Ne6 Bxe6 22. dxe6 Qe7 23. Bc4 Rad8 24. Qf3 Bd4 25. Rbd1 Kg7 26. Rd3 Bf6 27. Rfd1 Rxd3 28. Rxd3 Rd8 29. Bb3 h5 30. Kh2 Rd4 31. Qe3 Rd6 32. f4 Rxd3 33. Qxd3 Qc7 34. Qd2 Be7 35. Qd4+ Bf6 36. Qd2 Be7 37. Ba4 Qd6 38. Qc3+ Bf6 39. Qc4 g5 40. Bc2 Kg6 41. Qc8 gxf4 42. Qg8+ Kh6 43. Bxf5 fxg3+ 44. Kh3 Bg7 45. Qh7+ Kg5 46. Qg6+ Kf4 47. Qxg3+,d4,Nf6,Nf3,d5,Bf4,e6,e3,c5,c3,Nc6,Nbd2,cxd4,exd4,Nh5,Be5,f6,Bg3,g6,Be2,Bg7
"Can,E",Sharjah UAE,1.0,Catalan Opening: Open Defense,1. d4 d5 2. c4 e6 3. Nf3 Nf6 4. g3 dxc4 5. Bg2 a6 6. Ne5 Bb4+ 7. Nc3 Nd5 8. O-O O-O 9. Ne4 c3 10. Qc2 cxb2 11. Bxb2 Be7 12. Rac1 Nd7 13. Nd3 a5 14. a3 b6 15. Nc3 c6 16. e4 Nxc3 17. Qxc3 Ba6 18. Rfd1 Rc8 19. Nf4 Bg5 20. Qf3 Qe7 21. h4 Bh6 22. d5 cxd5 23. exd5 Rxc1 24. Rxc1 e5 25. Re1 Qd6 26. Nd3 f6 27. Qf5 Bc4 28. Qe4 b5 29. g4 g6 30. g5 Bg7 31. gxf6 Qxf6 32. Rf1 Qf5 33. Qxf5 gxf5 34. Rd1 Kf7 35. Bh3 Ke7 36. d6+ Ke6 37. Ne1 Bh6 38. Bc3 Be2 39. Rb1 b4 40. axb4 Rc8 41. Bb2 axb4 42. Ng2 Bf3 43. Ne3 Bxe3 44. fxe3 Be4,d4,d5,c4,e6,Nf3,Nf6,g3,dxc4,Bg2,a6,Ne5,Bb4+,Nc3,Nd5,O-O,O-O,Ne4,c3,Qc2,cxb2
"Batsiashvili,N",Riga LAT,1.0,Horwitz Defense,1. d4 e6 2. c4 c5 3. d5 exd5 4. cxd5 d6 5. Nf3 g6 6. Nc3 a6 7. a4 Bg7 8. g3 Ne7 9. Bg2 O-O 10. O-O Re8 11. Nd2 Nd7 12. Nc4 Ne5 13. Na3 Nf5 14. h3 h5 15. e4 Nd4 16. Nc2 Nb3 17. Ra3 Nxc1 18. Qxc1 h4 19. g4 g5 20. Ne3 Nd3 21. Qd2 Nf4 22. Nf5 Bxf5 23. exf5 Bxc3 24. bxc3 Re2 25. Qd1 Qf6 26. Rb3 Re7 27. Rb6 c4 28. Kh2 Qxc3 29. Qb1 Qe5 30. Kh1,d4,e6,c4,c5,d5,exd5,cxd5,d6,Nf3,g6,Nc3,a6,a4,Bg7,g3,Ne7,Bg2,O-O,O-O,Re8
"Xiong,Jeffery",Riga LAT,0.0,Queen's Pawn Game: London System,1. d4 d5 2. Nf3 Nf6 3. Bf4 Bf5 4. c4 dxc4 5. e3 b5 6. a4 c6 7. axb5 cxb5 8. Nc3 Qb6 9. Ne5 e6 10. g4 Nxg4 11. Nxg4 Nc6 12. Bg2 Bd3 13. Ne5 Nxe5 14. Bxa8 Nc6 15. Qf3 Nb4 16. Kd2 Be7 17. Qb7 O-O 18. Qxb6 axb6 19. Ra7,d4,d5,Nf3,Nf6,Bf4,Bf5,c4,dxc4,e3,b5,a4,c6,axb5,cxb5,Nc3,Qb6,Ne5,e6,g4,Nxg4
"Praggnanandhaa,R",Kolkata IND,0.0,Queen's Pawn Game: London System,1. d4 d5 2. Nf3 Nf6 3. Bf4 Bf5 4. c4 e6 5. Qb3 dxc4 6. Qxb7 Be4 7. Qxc7 Qxc7 8. Bxc7 Bb4+ 9. Nbd2 O-O 10. Bg3 Nbd7 11. e3 Bd5 12. Kd1 Rfc8 13. Rc1 Nb6 14. a3 Ba5 15. Ne5 Bxd2 16. Kxd2 Ne4+ 17. Ke1 f6 18. Nf3 Na4 19. Nd2 Nxg3 20. hxg3 Nxb2 21. e4 Nd3+ 22. Bxd3 cxd3 23. Rc5 Bb7 24. f3 Rxc5 25. dxc5 Rc8 26. Nb3 Ba6 27. Kd2 Bc4 28. Rb1 h5 29. Na5 Rxc5 30. Nxc4 Rxc4 31. Kxd3 Ra4 32. Rb3 e5 33. Kc2 Kh7 34. Rd3 Rc4+ 35. Kb3 Rc1 36. Rd2 Kh6 37. Kb4 g6 38. a4 Rb1+ 39. Kc5 a5 40. f4 Rb4 41. fxe5 fxe5 42. Kd5 Kg5 43. Kxe5 Rxa4 44. Kd5 Ra3 45. e5 Rxg3 46. e6 Re3 47. Kd6 Kg4 48. e7 Kg3 49. Rd5 Rxe7 50. Kxe7 Kxg2 51. Kf6 h4 52. Kg5 h3 53. Kg4 h2 54. Rd2+ Kg1 55. Rd1+ Kg2 56. Rd2+ Kg1 57. Kg3 h1=N+ 58. Kf3 g5 59. Rc2 a4 60. Ra2 g4+ 61. Kxg4 Nf2+ 62. Kf3 Nd3 63. Ra1+ Kh2 64. Rxa4 Ne5+ 65. Kf4 Nd3+ 66. Ke3 Ne5 67. Re4 Ng6 68. Rg4 Ne7 69. Ke4 Kh3 70. Rg7 Nc6 71. Rc7 Nb4 72. Rc4 Na6 73. Kd5 Kg3 74. Kc6 Nb8+ 75. Kc7,d4,d5,Nf3,Nf6,Bf4,Bf5,c4,e6,Qb3,dxc4,Qxb7,Be4,Qxc7,Qxc7,Bxc7,Bb4+,Nbd2,O-O,Bg3,Nbd7
"Santarius,E",Sitges ESP,1.0,Catalan Opening: Open Defense,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 dxc4 5. Bg2 c6 6. O-O b5 7. b3 cxb3 8. Qxb3 a5 9. Rd1 Be7 10. Ne5 Ra6 11. Nc3 O-O 12. Bf4 Bb7 13. Na4 Nd5 14. Nc5 Bxc5 15. dxc5 Qe7 16. Rac1 a4 17. Qf3 Ra8 18. e4 Nxf4 19. gxf4 f6 20. Ng4 Na6 21. Qc3 Rad8 22. Rxd8 Rxd8 23. Ne3 Qc7 24. e5 f5 25. Bf3 Rd7 26. Rd1 Rxd1+ 27. Nxd1 Qe7 28. Qa5 Nxc5 29. Qb6 Nd3 30. Bxc6 Bxc6 31. Qxc6 Nxf4 32. Qxb5 Qg5+ 33. Kf1 Qg2+ 34. Ke1 Qe4+ 35. Kd2 h6 36. h4 Kh7 37. Ne3 Nh3 38. Qc4 Qxe5 39. Qxa4 Nxf2 40. Qc4 Ne4+ 41. Kc1 Qf4 42. Qb3 Qxh4,d4,Nf6,c4,e6,Nf3,d5,g3,dxc4,Bg2,c6,O-O,b5,b3,cxb3,Qxb3,a5,Rd1,Be7,Ne5,Ra6
"Gelfand,B",Warsaw POL,0.5,Catalan Opening: Open Defense,1. Nf3 Nf6 2. c4 e6 3. g3 d5 4. d4 dxc4 5. Bg2 Nbd7 6. O-O c6 7. a4 a5 8. Qc2 b5 9. Ne5 Nxe5 10. dxe5 Nd5 11. axb5 cxb5 12. Nc3 Qb6 13. Nxd5 exd5 14. Bxd5 Ra7 15. b3 Bc5 16. bxc4 b4 17. Qe4 O-O 18. Kg2 b3 19. Bb2 a4 20. Ra3 Qh6 21. Rd1 Qh3+ 22. Kg1 Qf5 23. Qxf5 Bxf5 24. e4 Bg4 25. Rda1 Bd7 26. Kf1 Rb8 27. Ke2 Ra6 28. h4 g6 29. f4 h5 30. Kd3 Kf8 31. Rf1 Ke8 32. Rfa1 Bf2 33. f5 gxf5 34. exf5 Bxf5+ 35. Ke2 Bxg3 36. Rxa4 Rxa4 37. Rxa4 Bxh4 38. Ra7 Be7 39. Ra6 Bg6 40. e6 h4 41. exf7+ Bxf7 42. Rh6 Bxd5 43. Rh8+ Kf7 44. Rxb8 Bxc4+ 45. Kf2 Kg6 46. Bd4 Kf5 47. Rb7 Ke4 48. Rxe7+ Kxd4 49. Rh7 b2 50. Rxh4+ Kd3 51. Rh1 Ba2 52. Re1 Kc3 53. Re3+ Kd4 54. Re1 Kd3 55. Re3+,Nf3,Nf6,c4,e6,g3,d5,d4,dxc4,Bg2,Nbd7,O-O,c6,a4,a5,Qc2,b5,Ne5,Nxe5,dxe5,Nd5
"L'Ami,E",Wijk aan Zee NED,0.5,Catalan Opening: Open Defense,1. d4 Nf6 2. c4 e6 3. Nf3 d5 4. g3 dxc4 5. Bg2 Bb4+ 6. Bd2 c5 7. Bxb4 cxb4 8. Ne5 O-O 9. a3 Nd5 10. O-O bxa3 11. Nxa3 c3 12. b3 Nc6 13. Nxc6 bxc6 14. Qd3 a5 15. Rfc1 Ba6 16. Qd1 Ra7 17. e3 Rd7 18. Nc4 Bxc4 19. bxc4 Nb4 20. Qa4 e5 21. Bxc6 Nxc6 22. Qxc6 exd4 23. exd4 Rc7,d4,Nf6,c4,e6,Nf3,d5,g3,dxc4,Bg2,Bb4+,Bd2,c5,Bxb4,cxb4,Ne5,O-O,a3,Nd5,O-O,bxa3
"Tang,Andrew",chess.com INT,0.5,Horwitz Defense,1. d4 e6 2. Nf3 c5 3. c3 Nc6 4. Bf4 Qb6 5. Qd2 Nf6 6. e3 Nh5 7. Bg5 h6 8. Bh4 d5 9. Bd3 Bd7 10. O-O g5 11. Bg3 Nxg3 12. hxg3 c4 13. Be2 Qc7 14. b3 b5 15. a4 Na5 16. bxc4 Nb3 17. Qb2 bxc4 18. Ra2 Rb8 19. Qc2 Bd6 20. Nbd2 f5 21. Rb1 Nxd2 22. Nxd2 Rxb1+ 23. Nxb1 g4 24. e4 fxe4 25. Bxg4 h5 26. Bh3 h4 27. gxh4 Bh2+ 28. Kf1 Rxh4 29. Na3 Qf4 30. Qd2 Qxd2 31. Rxd2 Ke7 32. Rb2 Bc6 33. Nb5 Bb8 34. a5 a6 35. Na3 Bc7 36. Nc2 Bxa5 37. Ra2 Bxc3 38. Rxa6 Bd7 39. Ra3 Bd2 40. Ke2 c3 41. Ra7 Kd6 42. Ra6+ Kc7 43. Na3 Rh6 44. Kd1 Bc8 45. Ra5 Kd6 46. Nb1 Bg5 47. Nxc3 Bd7 48. Nxe4+ dxe4 49. Rxg5 Rh4 50. Kd2 Rh8 51. Ke3 Bc6 52. Rg6 Bd5 53. Bg4 Rh1 54. g3 Re1+ 55. Kd2 Ra1 56. Be2 Ra2+ 57. Ke3 Ra3+ 58. Kf4 Ra2 59. Ke3 Ra3+ 60. Kd2 Ra2+ 61. Kd1 Ra1+ 62. Kd2 Ra2+,d4,e6,Nf3,c5,c3,Nc6,Bf4,Qb6,Qd2,Nf6,e3,Nh5,Bg5,h6,Bh4,d5,Bd3,Bd7,O-O,g5
"Garriga Cazorla,Pere",chess.com INT,1.0,Horwitz Defense,1. d4 e6 2. c4 c5 3. d5 exd5 4. cxd5 d6 5. Nc3 g6 6. e4 Bg7 7. Bd3 Ne7 8. h4 O-O 9. h5 f5 10. hxg6 hxg6 11. Bg5 Nd7 12. Nge2 Ne5 13. Nf4 Bf6 14. Bxf6 Rxf6 15. Qd2 Qf8 16. Nh3 f4 17. Ng5 Bg4 18. Be2 f3 19. gxf3 Bxf3 20. Nxf3 Rxf3 21. O-O-O Rxf2 22. Rh4 Nf3 23. Rdh1 Nxd2 24. Rh8+ Kg7 25. R1h7+ Kf6 26. e5+ dxe5 27. Rxf8+ Rxf8 28. Kxd2 Rf4 29. Ke3 Nf5+ 30. Kd2 Rf7 31. Rh8 Rd4+ 32. Kc2 Ne3+ 33. Kb3 Rb4+,d4,e6,c4,c5,d5,exd5,cxd5,d6,Nc3,g6,e4,Bg7,Bd3,Ne7,h4,O-O,h5,f5,hxg6,hxg6
"Ponkratov,P",chess.com INT,1.0,Horwitz Defense,1. d4 e6 2. c4 c5 3. d5 exd5 4. cxd5 d6 5. e4 g6 6. f4 Bg7 7. Bb5+ Nd7 8. Nc3 a6 9. Bd3 b5 10. Nf3 c4 11. Bc2 Ngf6 12. O-O O-O 13. a3 Qb6+ 14. Kh1 Re8 15. Qe1 Nc5 16. Be3 Bg4 17. Qh4 Bxf3 18. gxf3 Qc7 19. Qf2 Nh5 20. f5 Qe7 21. Rg1 Kh8 22. Rad1 Be5 23. f4 Bxc3 24. bxc3 Nxe4 25. Bd4+ Nef6 26. fxg6 fxg6 27. Rde1 Qf7 28. Qf3 Rxe1 29. Rxe1 Re8 30. Rg1 Kg8 31. f5 Qxd5 32. Qxd5+ Nxd5 33. fxg6 h6 34. Rf1 Nhf4 35. a4 Ne2 36. axb5 axb5 37. Rf7 Nxd4 38. cxd4 Re1+ 39. Kg2 Re2+ 40. Kf3 Rxc2 41. Ke4 Nc3+ 42. Ke3 Re2+ 43. Kf3 Re6,d4,e6,c4,c5,d5,exd5,cxd5,d6,e4,g6,f4,Bg7,Bb5+,Nd7,Nc3,a6,Bd3,b5,Nf3,c4
"Niemann,Hans Moke",chess.com INT,1.0,Horwitz Defense,1. d4 e6 2. c4 c5 3. d5 exd5 4. cxd5 d6 5. Nc3 g6 6. e4 Bg7 7. f4 Ne7 8. Nf3 O-O 9. Be2 Bg4 10. O-O Nd7 11. Be3 Re8 12. Bf2 a6 13. a4 Bxf3 14. Bxf3 Qa5 15. Qc2 c4 16. Rae1 Nc5 17. Bxc5 Qxc5+ 18. Kh1 Nc8 19. Rd1 Qe3 20. e5 dxe5 21. d6 Nb6 22. a5 Nd7 23. Nd5 Qb3 24. Qxb3 cxb3 25. Nc7 e4 26. Bxe4 Rxe4 27. Nxa8 Bxb2 28. Nb6 Nxb6 29. axb6 Bf6 30. d7 Bd8 31. Rfe1 Re6 32. g4 Kf8 33. f5 gxf5 34. gxf5 Rxe1+ 35. Rxe1 b2 36. Kg2 Bf6 37. Kf3 a5 38. Rb1 Ke7 39. Rd1 Kd8 40. Ke4 a4 41. Kd5 a3 42. Kd6 Be7+ 43. Ke5 a2 44. f6 Bxf6+ 45. Kxf6,d4,e6,c4,c5,d5,exd5,cxd5,d6,Nc3,g6,e4,Bg7,f4,Ne7,Nf3,O-O,Be2,Bg4,O-O,Nd7
"Kamsky,G",chess.com INT,1.0,Horwitz Defense,1. d4 e6 2. Bf4 c5 3. e3 Nf6 4. c3 d5 5. Nd2 Qb6 6. Qb3 Nc6 7. Ngf3 c4 8. Qc2 Nh5 9. Bg3 Qa5 10. Be2 Be7 11. O-O Nxg3 12. hxg3 b5 13. e4 O-O 14. a3 Qc7 15. Rfe1 Bb7 16. exd5 exd5 17. Nf1 Bd6 18. Ng5 g6 19. Bf3 Ne7 20. Re2 Kg7 21. Rae1 Ng8 22. g4 Nf6 23. Nh3 h6 24. Qc1 Ne4 25. g3 Rae8 26. Nf4 Bxf4 27. Qxf4 Qxf4 28. gxf4 f5 29. g5 hxg5 30. fxg5 Nxg5 31. Rxe8 Nxf3+ 32. Kg2 Nxe1+ 33. Rxe1 Kf6 34. f4 Rh8 35. Nh2 Bc8 36. Nf3 Be6 37. Rh1 Re8 38. Ne5 Kg7 39. Kf2 a5 40. Ra1 Rh8 41. Kg3 Ra8 42. Kf2 Ra6 43. Kg3 Rb6 44. Nf3 Rb7 45. Re1 Bf7 46. Ng5 Kf6 47. Nh7+ Kg7 48. Ng5 Bg8 49. Re8 b4 50. axb4 axb4 51. Kf2 bxc3 52. bxc3 Rb2+ 53. Re2 Rb3 54. Re7+ Kf6 55. Re8 Kg7 56. Re7+ Kf8 57. Re3 Bf7 58. Kg3 Rb1 59. Nf3 Kg7 60. Ng5 Rb7 61. Re5 Bg8 62. Re8 Rb3 63. Re7+ Kf6 64. Re3 Rb7 65. Re8 Bf7 66. Re5 Rb3 67. Re3 Rb1 68. Nh7+ Kg7 69. Ng5 Kf8 70. Nh7+ Kg8 71. Ng5 Rb7 72. Kf2 Kf8 73. Nh7+ Kg7 74. Ng5 Rd7 75. Kg3 Bg8 76. Kf2 Kf8 77. Kg3 Ra7 78. Kf2 Ra2+ 79. Kg3 Ra1 80. Kf2 Rc1 81. Kg2 Rc2+ 82. Kg3 Rd2 83. Kf3 Rh2 84. Kg3 Rh1 85. Kg2 Rh4 86. Kg3 Rg4+ 87. Kf3 Rg1 88. Kf2 Ra1 89. Kg3 Ra7 90. Kf3 Bf7 91. Nh7+ Kg7 92. Ng5 Kh6 93. Kg3 Bg8 94. Kf3 Kg7 95. Kg3 Rf7 96. Kf3 Rf6 97. Kg3 Kf8 98. Re5 Rb6 99. Re3 Rb3 100. Kf2 Rxc3,d4,e6,Bf4,c5,e3,Nf6,c3,d5,Nd2,Qb6,Qb3,Nc6,Ngf3,c4,Qc2,Nh5,Bg3,Qa5,Be2,Be7
