opponent,location,result,opening,moves,white_move_1,black_move_1,white_move_2,black_move_2,white_move_3,black_move_3,white_move_4,black_move_4,white_move_5,black_move_5,white_move_6,black_move_6,white_move_7,black_move_7,white_move_8,black_move_8,white_move_9,black_move_9,white_move_10,black_move_10
"Tikhonov,Viacheslav",chess.com INT,0.0,Nimzo-Larsen Attack: Modern Variation,1. b3 e5 2. Bb2 d6 3. g3 c5 4. Bg2 Nc6 5. c4 g6 6. Nc3 Bg7 7. Nf3 Nge7 8. O-O O-O 9. Ne1 Be6 10. Nd5 Qd7 11. Nc2 Rab8 12. a4 Bh3 13. Nce3 Bxg2 14. Kxg2 f5 15. f4 Nxd5 16. Nxd5 Ne7 17. Nxe7+ Qxe7 18. e3 Rfd8 19. Bc3 d5 20. cxd5 Rxd5 21. Qe2 Rbd8 22. Rf2 e4 23. Qc4 Kh8 24. Rc1 b6 25. a5 Bxc3 26. Qxc3+ Qg7 27. axb6 axb6 28. Qc2 Rd3 29. Rb1 Qd7 30. Rb2 Qb5 31. h4 h5 32. Qb1 Qb4 33. Qa2 R8d7 34. Qa8+ Kg7 35. Qa1 Kh7 36. Qa2 Qb5 37. Qa4 Qxa4 38. bxa4 R7d6 39. Ra2 c4 40. Rc2 Rc6 41. a5 bxa5 42. Rf1 a4 43. Rb1 c3 44. dxc3 Rcxc3 45. Rb7+ Kh6 46. Ra2 a3,b3,e5,Bb2,d6,g3,c5,Bg2,Nc6,c4,g6,Nc3,Bg7,Nf3,Nge7,O-O,O-O,Ne1,Be6,Nd5,Qd7
"Parligras,M",Warsaw POL,0.0,English Opening: Agincourt Defense,1. Nf3 d5 2. c4 e6 3. g3 d4 4. Bg2 c5 5. d3 Nc6 6. O-O Nf6 7. e3 Bd6 8. exd4 cxd4 9. Na3 O-O 10. Re1 h6 11. Nb5 Re8 12. Nxd6 Qxd6 13. Bd2 a5 14. Rc1 e5 15. Qb3 a4 16. Qb5 Bf5 17. c5 Qc7 18. Nh4 Bh7 19. Be4 Nxe4 20. dxe4 Qd7 21. Qd3 Qe6 22. Rc4 g5 23. Nf5 Bxf5 24. exf5 e4 25. fxe6 exd3 26. e7 f6 27. f4 Kf7 28. Kf2 Rxe7 29. Rxe7+ Kxe7 30. Kf3 f5 31. Rc1 g4+ 32. Kf2 Ke6 33. Rd1 Kd5 34. Bc1 Ra5 35. h3 h5 36. hxg4 hxg4 37. Rxd3 Rxc5 38. Rd1 Rc2+ 39. Kf1 b5 40. Re1 d3 41. Rd1 Nd4 42. a3 Ke4 43. Bd2 Rxb2 44. Be1 Nc2 45. Bf2 Ne3+ 46. Bxe3 Kxe3 47. Re1+ Kf3 48. Rd1 d2,Nf3,d5,c4,e6,g3,d4,Bg2,c5,d3,Nc6,O-O,Nf6,e3,Bd6,exd4,cxd4,Na3,O-O,Re1,h6
"Socko,B",Warsaw POL,0.5,English Opening: Agincourt Defense,1. c4 e6 2. Nc3 Bb4 3. e4 Ne7 4. d4 c5 5. d5 d6 6. Bd3 Bxc3+ 7. bxc3 e5 8. f4 exf4 9. Bxf4 Ng6 10. Bg3 Nd7 11. Nf3 Nde5 12. Nxe5 Nxe5 13. Bxe5 dxe5 14. O-O O-O 15. Rb1 b6 16. Qb3 Qg5 17. Qc2 Bd7 18. Rf3 h5 19. Rbf1 Bg4 20. R3f2 h4 21. Kh1 h3 22. gxh3 Bxh3 23. Rg1 Qh4 24. Rg3 g6 25. Bf1 Bd7 26. Kg1 Kg7 27. Qe2 Rh8 28. Qf3 Raf8 29. Qg2 Rh6 30. Qf3 Rh7 31. Be2 Rh6 32. Bf1 Rhh8 33. Qg2 Rh6 34. Qf3,c4,e6,Nc3,Bb4,e4,Ne7,d4,c5,d5,d6,Bd3,Bxc3+,bxc3,e5,f4,exf4,Bxf4,Ng6,Bg3,Nd7
"Mhango,Banele",chess.com INT,1.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 d5 3. Nd2 g6 4. Bxf6 exf6 5. e3 Bd6 6. g3 c6 7. Bg2 O-O 8. Ne2 a5 9. O-O a4 10. c4 a3 11. cxd5 axb2 12. Rb1 Rxa2 13. Qb3 Ra1 14. Rxa1 bxa1=Q 15. Rxa1 cxd5 16. Bxd5 Nc6 17. Ra8 Qc7 18. Ne4 Be7 19. N2c3 Nb4 20. Nxf6+ Kg7 21. Bc4 Be6 22. Ne8+ Rxe8 23. Rxe8 Bxc4 24. Rxe7 Qxe7 25. Qxc4 Nc6 26. Qd5 Qb4 27. Ne4 Qe7 28. Nc5 Nd8 29. h4 b6 30. Nd7,d4,Nf6,Bg5,d5,Nd2,g6,Bxf6,exf6,e3,Bd6,g3,c6,Bg2,O-O,Ne2,a5,O-O,a4,c4,a3
"Grandelius,N",chess.com INT,0.5,English Opening: Agincourt Defense,1. Nf3 d5 2. c4 e6 3. g3 dxc4 4. Bg2 a6 5. a4 Nc6 6. O-O e5 7. Nc3 Nf6 8. b3 cxb3 9. Qxb3 Bd6 10. d3 h6 11. Be3 O-O 12. Rfc1 Be6 13. Qb2 Rb8 14. Nd2 Nd4 15. Bxd4 exd4 16. Nce4 Nxe4 17. Nxe4 Be7 18. a5 Bf5 19. Ra4 Bxe4 20. Bxe4 c5 21. Rb1 Bd6 22. Qc2 Qc7 23. Rb6 Rfe8 24. Qb3 Re7 25. Bf3 Qd8 26. Ra2 Bc7 27. Rxb7 Rxb7 28. Bxb7 Qb8 29. Bd5 Qd8 30. Qc4 Bxa5 31. Bf3 Qb6 32. Qa4 Bc3 33. Qxa6 Qxa6 34. Rxa6 g6 35. Rc6 Bb4 36. g4 Kg7 37. Kg2 Re6 38. Rc7 Re5 39. h4 Ba5 40. Ra7 Bd8 41. Kg3 Bf6 42. Rd7 Be7 43. Be4 Re6 44. Kf3 Bxh4 45. Kg2 Re7 46. Rxe7 Bxe7 47. Bd5 Bd6 48. Kf3 f5 49. gxf5 gxf5 50. Be6 Kf6 51. Bd7 Kg5 52. Be8 h5 53. Kg2 h4 54. Kh3 Bf4 55. Bd7 Bd2 56. Bc8 Be1 57. f3 Kf4 58. Bd7 Bg3 59. Bc8 Be1 60. Bd7 Ke3 61. Bxf5 Kxe2 62. Be4 Bg3 63. Kg4 Ke3 64. Bg6 c4 65. dxc4 d3 66. c5 d2 67. Bc2 Kd4 68. c6 Kc5 69. Ba4 Kd6 70. f4 Bxf4 71. Kxf4 h3 72. Kg3 d1=Q 73. Bxd1 Kxc6 74. Kh2 Kc5 75. Kxh3,Nf3,d5,c4,e6,g3,dxc4,Bg2,a6,a4,Nc6,O-O,e5,Nc3,Nf6,b3,cxb3,Qxb3,Bd6,d3,h6
"Paravyan,D",chess.com INT,0.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 d5 3. Nd2 c5 4. e3 cxd4 5. exd4 Nc6 6. c3 h6 7. Bxf6 gxf6 8. Ngf3 e5 9. Bb5 e4 10. Nh4 f5 11. Qh5 Qg5 12. Be2 Be7 13. g3 f4 14. Nf1 Be6 15. Bd1 f3 16. Bxf3 exf3 17. Qxf3 Qg4 18. Qxg4 Bxg4 19. Ne3 Be6 20. Nhg2 Bd6 21. f4 Ne7 22. Nh4 O-O-O 23. Kf2 Ng8 24. f5 Bd7 25. Ng4 h5 26. Ne5 Nh6 27. Nxd7 Kxd7 28. Rae1 Rde8 29. Kf3 Rxe1 30. Rxe1 Ng4 31. h3 Nf6 32. Ng2 Ne4 33. Ne3 Re8 34. Rg1 Kc6 35. h4 Nxg3 36. Rg2 b5 37. a3 a5 38. f6 a4 39. Nc2 Nf5 40. Rg5 Nxh4+ 41. Kf2 Re6 42. Rxh5 Rxf6+ 43. Ke2 Nf5 44. Rh8 Ng3+ 45. Ke3 Rf1 46. Nb4+ Bxb4 47. axb4 f5 48. Rh6+ Kc7 49. Rh7+ Kd6 50. Rh6+ Ke7 51. Rb6 f4+ 52. Kd2 Rf2+,d4,Nf6,Bg5,d5,Nd2,c5,e3,cxd4,exd4,Nc6,c3,h6,Bxf6,gxf6,Ngf3,e5,Bb5,e4,Nh4,f5
"Ayush,Sharma",Kanpur IND,1.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 c5 3. d5 Ne4 4. Bf4 Qb6 5. Bc1 g6 6. f3 Nd6 7. e4 Bg7 8. Nd2 O-O 9. Bd3 f5 10. c4 e5 11. Ne2 f4 12. Nc3 Qd8 13. Qe2 Nf7 14. b3 d6 15. Bb2 Qh4+ 16. Kd1 g5 17. Kc2 g4 18. Rag1 Na6 19. a3 Ng5 20. Nb5 Rf6 21. g3 Qh5 22. gxf4 Rxf4 23. Nxd6 gxf3 24. Qe3 Bh3 25. Nf5 Bf6 26. Rg3 Bg2 27. Rg1 Qxh2 28. Qf2 Kf8 29. Rxg5 Bxg5 30. Bxe5 Re8 31. Bd6+ Kf7 32. Nxf3 Rxf3 33. Qxf3 Qxg1 34. Qh5+ Kf6 35. e5+ Rxe5 36. Bxe5+ Kxe5 37. Qxg5 Qf2+ 38. Kc3 Qe1+ 39. Kb2 Qf2+ 40. Bc2 Bf3 41. Nh4+,d4,Nf6,Bg5,c5,d5,Ne4,Bf4,Qb6,Bc1,g6,f3,Nd6,e4,Bg7,Nd2,O-O,Bd3,f5,c4,e5
"Matlakov,M",chess.com INT,1.0,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 Bf5 3. Nf3 e6 4. g3 Nf6 5. Bg2 h6 6. O-O Be7 7. c4 O-O 8. d3 c6 9. Nbd2 Bh7 10. a3 a5 11. Qc1 Nbd7 12. Qc3 Qb6 13. Ne5 Nxe5 14. Qxe5 Rfd8 15. Bd4 c5 16. Bb2 d4 17. Qf4 e5 18. Qf3 Rd7 19. Rfb1 Bd6 20. Bc1 Re8 21. Ne4 Nxe4 22. dxe4 Rdd8 23. Qd3 Ra8 24. Bd2 Qc6 25. Rb2 b6 26. Rab1 f5 27. exf5 e4 28. g4 Rad8 29. Qh3 Qc7 30. g5 hxg5 31. Bxg5 Be7 32. Bxe7 Qxe7 33. b4 axb4 34. axb4 Qg5 35. bxc5 bxc5 36. Qg3 Qxg3 37. hxg3 Bxf5 38. Rd1 e3 39. Bd5+ Be6 40. Bxe6+ Rxe6 41. f4 Kf7 42. Kg2 Kf6 43. Rb5 Rc6 44. Kf3 g5 45. Rh1 Kg6 46. Ra1 gxf4 47. gxf4 Kf6 48. Raa5 Rdc8 49. Ke4 R6c7 50. Rb6+ Kg7 51. Raa6 Re7+ 52. Kf3 Rd8 53. Rg6+ Kf7 54. Raf6+ Ke8 55. Rc6 d3 56. Rg8+ Kd7 57. Rxd8+ Kxd8 58. Rd6+ Kc7 59. Rxd3 Rh7 60. Kxe3 Kc6 61. Ke4 Rh1 62. Rc3 Re1 63. e3 Kb6 64. Kd5 Rd1+ 65. Ke6 Ka5 66. Rb3 Rc1 67. Rb5+,b3,d5,Bb2,Bf5,Nf3,e6,g3,Nf6,Bg2,h6,O-O,Be7,c4,O-O,d3,c6,Nbd2,Bh7,a3,a5
"Tabatabaei,M",chess.com INT,1.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 c5 3. d5 Ne4 4. Bf4 e6 5. f3 Bd6 6. Bxd6 Nxd6 7. Nc3 b5 8. e4 b4 9. Nb5 Nxb5 10. Bxb5 Qb6 11. Bc4 Ba6 12. Qd3 exd5 13. Qxd5 Bxc4 14. Qxc4 Nc6 15. Ne2 O-O 16. O-O d5 17. exd5 Ne5 18. Qh4 Rad8 19. Rad1 c4+ 20. Qf2 Qg6 21. Ng3 Rd7 22. Rfe1 f6 23. f4 Ng4 24. Qe2 h5 25. Qxc4 h4 26. Ne4 Kh7 27. Nc5 Rd6 28. Ne6 Rf7 29. Qe4 Qxe4 30. Rxe4 Rfd7 31. Nf8+,d4,Nf6,Bg5,c5,d5,Ne4,Bf4,e6,f3,Bd6,Bxd6,Nxd6,Nc3,b5,e4,b4,Nb5,Nxb5,Bxb5,Qb6
"Lazavik,Denis",chess.com INT,0.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 d5 3. Nd2 c5 4. dxc5 Nc6 5. Bxf6 gxf6 6. a3 a5 7. e4 e6 8. Ngf3 Bxc5 9. exd5 Qxd5 10. Bc4 Qd6 11. Qe2 f5 12. O-O-O Qc7 13. Nb3 Be7 14. Nbd4 Nxd4 15. Rxd4 O-O 16. Ne5 Kh8 17. f4 Bc5 18. Rdd1 f6 19. Nd3 Bd6 20. Ba2 Bd7 21. Kb1 Rae8 22. Qd2 Bc6 23. Rhe1 Be4 24. g3 Bc5 25. Qc3 b6 26. Nxc5 bxc5 27. Bc4 e5 28. Bd3 exf4 29. gxf4 Qxf4 30. Qxa5 Qe5 31. b3 Rd8 32. a4 Rd5 33. Bc4 Rxd1+ 34. Rxd1 Qxh2 35. Rc1 Qe5 36. Qd2 f4 37. a5 f3 38. Qh6 Ra8 39. Rg1 f5 40. Rh1 f4 41. Bd5 Qxd5 42. Qf6+ Kg8 43. Rg1+ Bg6 44. Rxg6+ hxg6 45. Qxg6+ Kf8 46. Qe6 Qxe6,d4,Nf6,Bg5,d5,Nd2,c5,dxc5,Nc6,Bxf6,gxf6,a3,a5,e4,e6,Ngf3,Bxc5,exd5,Qxd5,Bc4,Qd6
"Ponkratov,P",chess.com INT,1.0,Nimzo-Larsen Attack: Modern Variation,1. b3 e5 2. Bb2 Nc6 3. c4 Nf6 4. e3 d5 5. cxd5 Nxd5 6. a3 Bd6 7. Qc2 O-O 8. Nf3 Kh8 9. Nc3 Be6 10. h4 Nxc3 11. Ng5 g6 12. Nxe6 fxe6 13. Bxc3 Qf6 14. f3 Kg8 15. Qe4 Rab8 16. h5 g5 17. h6 Ne7 18. Rh5 Nf5 19. Qg4 Be7 20. f4 Qg6 21. Bxe5 Nxh6 22. Rxh6 Qxh6 23. Bc4 Bf6 24. fxg5 Qxg5 25. Bxe6+ Rf7 26. Qxg5+ Bxg5 27. Bxc7,b3,e5,Bb2,Nc6,c4,Nf6,e3,d5,cxd5,Nxd5,a3,Bd6,Qc2,O-O,Nf3,Kh8,Nc3,Be6,h4,Nxc3
"Adams,Mi",Malmo SWE,0.5,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 e6 4. Nb5 Na6 5. e3 Be7 6. Nf3 O-O 7. Ne5 Bd7 8. Be2 Be8 9. O-O c5 10. a4 Nb4 11. c3 Nc6 12. Nxc6 Bxc6 13. Nc7 Rc8 14. Nb5 Ra8 15. dxc5 Bxc5 16. a5 Qe7 17. Be5 Bxb5 18. Bxb5 Bd6 19. Bxd6 Qxd6 20. Ra4 Rfd8 21. Bd3 Rac8 22. h3 g6 23. Rb4 Rc7 24. Qe2 Qe7 25. Rd1 Rc5 26. Ra1 Kg7 27. Qd1 Qc7 28. Qb3 Rd7 29. Rb5 Rxb5 30. Qxb5 Rd6 31. Qb4 e5 32. Be2 Rc6 33. Rd1 Rc5 34. a6 bxa6 35. Bxa6 Ra5 36. Be2 Qb6 37. Qxb6 axb6 38. c4 Kf8 39. Kf1 dxc4 40. Bxc4 Ke7,d4,Nf6,Nc3,d5,Bf4,e6,Nb5,Na6,e3,Be7,Nf3,O-O,Ne5,Bd7,Be2,Be8,O-O,c5,a4,Nb4
"Vokhidov,Shamsiddin",chess.com INT,1.0,Nimzo-Larsen Attack: Classical Variation,1. b3 d5 2. Bb2 c5 3. g3 Nc6 4. Bg2 e5 5. d3 Be6 6. Nf3 Bd6 7. e4 d4 8. Nbd2 Bc7 9. O-O f6 10. Nh4 Nge7 11. f4 Qd7 12. f5 Bf7 13. a4 O-O-O 14. Nc4 Kb8 15. Qd2 Nb4 16. Ba3 Nec6 17. g4 h5 18. gxh5 Rxh5 19. Nf3 g6 20. fxg6 Bxg6 21. h3 Bf7 22. Nh2 Rg8 23. Ng4 Rhg5 24. Rxf6 Bh5 25. Raf1 Bxg4 26. hxg4 Qxg4 27. Rf8+ Bd8 28. Rxg8 Rxg8 29. Bxb4 cxb4 30. Qf2 Bg5 31. Qf3 Qh4 32. Qf7 Rh8 33. Rf3 Be3+ 34. Kf1 Qh2 35. Qg7 Bf4 36. Nd6 Qh7 37. Qxh7 Rxh7 38. Rh3 Rd7 39. Rh8+ Kc7 40. Ne8+ Kb6 41. Nf6 Rf7 42. Nd5+ Kc5 43. Ke2 Bc1 44. Bh3 Rg7 45. Rc8 Rh7 46. Bg2 a6 47. Re8 Kd6 48. Rg8 Kc5 49. Rg6 Rf7 50. Bh3 Be3 51. Nf6 Kb6 52. Be6 Rxf6 53. Rxf6 Kc5 54. Bd5 a5 55. Bxc6 bxc6 56. Re6 Bf4 57. Kf3,b3,d5,Bb2,c5,g3,Nc6,Bg2,e5,d3,Be6,Nf3,Bd6,e4,d4,Nbd2,Bc7,O-O,f6,Nh4,Nge7
"Sarana,A",chess.com INT,1.0,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 e6 4. Nb5 Na6 5. e3 c6 6. Nc3 Bb4 7. Bxa6 bxa6 8. Nf3 a5 9. O-O Ba6 10. Re1 O-O 11. Bg5 h6 12. Bh4 Be7 13. Ne5 Rc8 14. Na4 Qc7 15. Nd3 Bb5 16. Nac5 Bxd3 17. Nxd3 Ne4 18. Bxe7 Qxe7 19. Rc1 c5 20. f3 c4 21. fxe4 cxd3 22. cxd3 dxe4 23. dxe4 Qb7 24. Rxc8 Rxc8 25. Qb1 a4 26. h3 Qb5 27. Rc1 Rxc1+ 28. Qxc1 Qd3 29. e5 Qe2 30. a3 g5 31. Kh2 Kg7 32. Qc3 Kg6 33. d5 exd5 34. Qc6+ Kg7 35. Qf6+ Kg8 36. e6 fxe6 37. Qg6+ Kf8 38. Qxh6+ Kf7 39. Qxg5 Qxb2 40. Qf4+ Kg6 41. Qg4+ Kf6 42. Qd4+ Qxd4 43. exd4 e5 44. dxe5+ Kxe5 45. h4 Kf4 46. h5 d4 47. Kg1 Ke3 48. Kf1 Kd2 49. h6 d3 50. h7 Kc2 51. h8=Q d2 52. Qc8+ Kb2 53. Ke2,d4,Nf6,Nc3,d5,Bf4,e6,Nb5,Na6,e3,c6,Nc3,Bb4,Bxa6,bxa6,Nf3,a5,O-O,Ba6,Re1,O-O
"Niemann,Hans Moke",chess.com INT,0.0,Trompowsky Attack,1. d4 Nf6 2. Bg5 d5 3. e3 c6 4. c3 Qb6 5. Qb3 Bf5 6. Nd2 Nbd7 7. Ngf3 h6 8. Bxf6 Nxf6 9. Ne5 Nd7 10. Bd3 Bxd3 11. Nxd3 e6 12. c4 Be7 13. Ke2 Qa6 14. Rhc1 O-O 15. Qc2 Rfc8 16. cxd5 exd5 17. Nb3 b6 18. Kf1 c5 19. dxc5 bxc5 20. Qe2 Qd6 21. Nf4 g5 22. Nh5 Qxh2 23. Qf3 Ne5 24. Qh3 Qxh3 25. gxh3 Rab8 26. Rc2 Nd3 27. Rb1 Nb4 28. Rd2 Nxa2 29. Nc1 Nb4 30. Ne2 Rd8 31. Rbd1 c4 32. Ra1 Rb7 33. Nd4 Nd3 34. Nc6 Rd6 35. Rxa7 Rxa7 36. Nxa7 Ra6 37. Nb5 Bb4 38. Rc2 Ra1+ 39. Ke2 Ne1 40. Rc3 Bxc3 41. Nxc3 Nd3 42. Nxd5 Ra2 43. f4 Rxb2+ 44. Kf3 Rb3 45. Ke4 Nf2+ 46. Kd4 Nxh3 47. Kxc4 Rb1 48. f5 g4 49. Ndf6+ Kf8 50. Nxg4 Rg1 51. Ngf6 Nf2 52. Kd5 Ng4 53. e4 Rd1+ 54. Kc5 Nxf6 55. Nxf6 Rh1 56. Kd6 h5 57. Ke5 h4 58. Kf4 Rg1 59. Ng4 h3,d4,Nf6,Bg5,d5,e3,c6,c3,Qb6,Qb3,Bf5,Nd2,Nbd7,Ngf3,h6,Bxf6,Nxf6,Ne5,Nd7,Bd3,Bxd3
"Ganguly,S",Sharjah UAE,0.5,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 c5 4. e3 cxd4 5. exd4 a6 6. Nf3 Nc6 7. Ne5 Bd7 8. g4 h6 9. Nxc6 Bxc6 10. Qf3 e6 11. O-O-O Bb4 12. a3 Bxc3 13. Qxc3 Ne4 14. Qe1 Qh4 15. f3 Qf6 16. Qe3 Nf2 17. Qxf2 Qxf4+ 18. Kb1 h5 19. Qg3 g5 20. Qxf4 gxf4 21. g5 Rg8 22. h4 Bb5 23. Bxb5+ axb5 24. Rd3 Kd7 25. Rb3 Kc6 26. Re1 Ra4 27. c3 Rc4 28. Kc2 Ra4 29. Ra1 Rga8 30. Kd3 R4a5 31. Rb4 Kc7 32. Kc2 Kc6 33. Re1 Re8 34. Kb3 Kd6 35. Ra1 Kc6 36. a4 bxa4+ 37. Rbxa4 Rxa4 38. Rxa4 Kd6 39. Ra7 Kc6 40. Kb4 e5 41. dxe5 Rxe5 42. Ra8 Re2 43. b3 Re3 44. Rf8 Rxf3 45. Rxf7 Kd6 46. Rh7 Rg3 47. Rxh5 f3 48. Rh6+ Ke5 49. Rf6 d4 50. cxd4+ Kxd4 51. g6 Ke3 52. Re6+ Kd2 53. Rd6+ Ke2 54. Re6+ Kd2 55. Rd6+ Ke2 56. Re6+,d4,Nf6,Nc3,d5,Bf4,c5,e3,cxd4,exd4,a6,Nf3,Nc6,Ne5,Bd7,g4,h6,Nxc6,Bxc6,Qf3,e6
"Martirosyan,Haik M.",Sharjah UAE,0.5,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 e6 4. Nb5 Na6 5. e3 Be7 6. h4 O-O 7. Nf3 c6 8. Nc3 Bd7 9. h5 c5 10. h6 g6 11. dxc5 Bxc5 12. Bg5 Nb4 13. a3 Nc6 14. b4 Be7 15. b5 Nb8 16. Rb1 a6 17. a4 axb5 18. axb5 Qa5 19. Qd4 Rc8 20. Bxf6 Bxf6 21. Qxf6 Qxc3+ 22. Qxc3 Rxc3 23. Bd3 Bc8 24. Kd2 Rca3 25. Ne5 Nd7 26. Nxd7 Bxd7 27. e4 b6 28. exd5 exd5 29. Rhe1 Kf8 30. f4 R8a4 31. g3 Be6 32. Re3 Ke7,d4,Nf6,Nc3,d5,Bf4,e6,Nb5,Na6,e3,Be7,h4,O-O,Nf3,c6,Nc3,Bd7,h5,c5,h6,g6
"Harsha,B",chess24.com INT,1.0,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 e6 4. Nb5 Na6 5. e3 Be7 6. h4 c6 7. Nc3 c5 8. Nf3 Bd7 9. Ne5 Nb4 10. g4 O-O 11. dxc5 Bxc5 12. g5 Ne8 13. h5 f6 14. gxf6 Nxf6 15. Rg1 Be8 16. Bh3 Nxh5 17. Bxe6+ Kh8 18. Nxd5 Nxd5 19. Qxd5 Nxf4 20. exf4 Bxf2+ 21. Kxf2 Qh4+ 22. Rg3 Rd8 23. Nf3 Rxf4 24. Rh1 Qxh1 25. Qxd8 Rf8 26. Qe7 Qh2+ 27. Kf1 Rxf3+ 28. Rxf3 Qh1+ 29. Ke2 Qg2+ 30. Rf2 Bh5+ 31. Kd3 Bg6+ 32. Kc3 Qg3+ 33. Kc4 b5+ 34. Kd5,d4,Nf6,Nc3,d5,Bf4,e6,Nb5,Na6,e3,Be7,h4,c6,Nc3,c5,Nf3,Bd7,Ne5,Nb4,g4,O-O
"Preotu,Razvan",chess.com INT,1.0,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 g6 4. e3 Bg7 5. Nb5 Na6 6. h3 O-O 7. Nf3 Ne4 8. Bd3 c6 9. Nc3 Nxc3 10. bxc3 Qa5 11. Qd2 Nc5 12. O-O Ne4 13. Bxe4 dxe4 14. Ne5 Be6 15. Rfb1 g5 16. Bxg5 f6 17. Rxb7 Rae8 18. Nxc6 Qxg5 19. Nxe7+ Kh8 20. h4 Qxh4 21. d5 Bg4 22. d6 f5 23. d7 Rd8 24. Nc6 Bf3 25. Qd6 f4 26. Nxd8 Bxg2 27. Nf7+ Kg8 28. Kxg2 Qg4+ 29. Kf1 Qh3+ 30. Ke2 Qf3+ 31. Kd2 Qxf2+ 32. Kc1 Qe1+ 33. Qd1 Qxc3 34. d8=Q Qxa1+ 35. Rb1 Bb2+ 36. Kd2 Rxd8+ 37. Nxd8 Qxa2 38. Qg4+ Kf8 39. Qxf4+ Ke8 40. Qf7+,d4,Nf6,Nc3,d5,Bf4,g6,e3,Bg7,Nb5,Na6,h3,O-O,Nf3,Ne4,Bd3,c6,Nc3,Nxc3,bxc3,Qa5
"Bluebaum,M",chess.com INT,0.0,Rapport-Jobava System,1. d4 Nf6 2. Nc3 d5 3. Bf4 c5 4. e3 cxd4 5. exd4 a6 6. Nf3 Nc6 7. Ne5 Bd7 8. g4 e6 9. g5 Nxe5 10. Bxe5 Ng8 11. h4 Ne7 12. Qe2 Nc6 13. Nxd5 Nxe5 14. Qxe5 Bc6 15. Nc7+ Kd7 16. d5 Qxc7 17. dxc6+ Kxc6 18. Qe4+ Kb6 19. Rh3 Rd8 20. Rc3 Bc5 21. Bg2 Rd5 22. Kf1 Qd7 23. Re1 Ka7 24. Rb3 Rb8 25. Qxh7 Rf5 26. Rf3 Rxf3 27. Bxf3 g6 28. Kg2 Qd4 29. Re3 Qf4 30. Re4 Qd2 31. Re2 Qf4 32. c3 Rd8 33. Qg7 Rd3 34. Qf6 Rxf3 35. Qxf4 Rxf4 36. Kg3 Bd6 37. Kh3 Kb6 38. b3 Kc6 39. c4 b5 40. cxb5+ axb5 41. Rc2+ Kd5 42. a4 bxa4 43. bxa4 Rxa4 44. f3 Be5 45. Rd2+ Rd4 46. Ra2 Rb4 47. Ra5+ Kd6 48. Ra6+ Ke7 49. Ra5 Bd4 50. Ra2 Kf8 51. Re2 Kg7 52. Re4 Bc3 53. Re3 Bd4 54. Re4 e5 55. f4 Rb3+ 56. Kg2 Re3 57. Rxe3 Bxe3 58. fxe5 Bd4 59. Kf3 Bxe5 60. Kg4 Bb2 61. Kf4 Bc3 62. Kg4 Be1 63. Kh3 Kf8 64. Kg4 Bxh4 65. Kxh4 Ke7 66. Kg3 Ke6 67. Kf4 Kd5,d4,Nf6,Nc3,d5,Bf4,c5,e3,cxd4,exd4,a6,Nf3,Nc6,Ne5,Bd7,g4,e6,g5,Nxe5,Bxe5,Ng8
